users	status	date	clean_log	i
BirderBB	Found it	8/8/2013	En vacances dans le secteur. Je me permet une journée geocaching et photographie. Toujours de belle cache. Certaines cotes de terrain ne sont pas adéquate mais pour le reste tout est ok. Mangé des bleuets à plusieurs endroits. BirderBB	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Lourse2	Found it	8/28/2012	Petit problème avec la sécurité de la mine. Mais ça s'est réglé. La cache est bien protégée. Merci POUVOIR!!!	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Garnotte13	Found it	8/28/2012	on a été escorté par la sécurité resté poli avec la sécurité pour pas que la cache dis-paresse MPLC	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Snickeur	Found it	8/5/2012	Trouvée après avoir fait un petit détour dans les framboises. Un an déjà depuis la dernière visite, pourtant presque à l'auto. Tout est ok! Trouvée bien à l'abri À la cache précédente, j'ai atteint mon objectif de 750 caches depuis ma première cache trouvée il y a un an, le 5 août 2011. Merci Pouvoir, tu as contribué à l'atteinte de mon objectif en dissimulant certainnes de ces caches. 12-08-05 16:35	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
dede29	Found it	8/14/2011	Trouver après plusieurs minutes de recherche.Sa fesais longtemps que je voulais voir cette mine.J'ai travailler avec plusieurs gars qui on travailler la.Beau site minier.MPLC Pouvoir!	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Begar	Found it	7/13/2011	15:00 -Une fois sur la coordonnée, trouvée en 1 min. -Condition de la cache: A1 -10 fois M E R C I pour cette cache !	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
picardm	Found it	5/21/2011	ok	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
rrollin59	Found it	5/21/2011	Avant-poste de la mine Francoeur	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
oeildelynx	Found it	3/13/2011	Quelle magnifique journée d'hiver! Les arbres étaient parés de leur manteau de neige et le soleil était au rendez-vous pour cette folle journée de géocaching. Ouf! il faut être en forme pour suivre gps Québec, Wutfekk et Pierre qui m'ont gentiment invité à me joindre à eux. Merci! Contente de voir la mine où travaille mon fils. MPLC	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
gpsquebec	Found it	3/13/2011	WOW! Quelle belle journée en raquettes avec les deux Ginette et Pierre (WutFekk). Près de 15 km de marche dans les bois! MPLC	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
WutFekk	Found it	3/13/2011	une autre magnifique journée d'hiver et de geocaching, nous avons ajouté un membre à notre groupe GSPquebec, Oeildelynx, WutFekk cache bien au sec! MPLC	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
ben20jiy	Found it	8/10/2010	Cache trouvée lors du plus gros raid de ma carriere de geo en compagnie de gin-o-nor, 59 caches trouvées. Merci d'avoir placé ces caches et nous avoir permis de faire une telle journée! A peine sorti de l'auto, le gardien nous demande d'expliquer notre présence! heureusement qu'il était au courant du geocaching! MPLC Ben20jiy	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Gin_O_Nor	Found it	8/10/2010	D'ailleurs, le gardien nous a piqué une petite jasette lors de notre visite. En compagnie de Ben20jiy lors d'une petite escade de 59 caches réussies sur 61 dans le coin. Merci Pouvoir.	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
OpusTerra	Found it	8/5/2010	08:44 Comme on s'apprête à sortir de l'auto pour se rendre vers la cache, on se fait interpeller par le gardien de service. On lui explique donc les tenants et aboutissants de notre activité afin de diminuer ses soupçons à notre égard. Il faut dire que la mine d'or Richmond est phase de réouverture. Il n'était pas au courant de la permission qui vous avait été accordé. Il est maintenant au courant et on lui a montré où était la cache en lui disant qu'il se pourrait qu'il voit d'autres gens s'y rendre éventuellement. On lui a remis une copie du pamphlet [i][url=http://www.geocacher-u.com/resources/brochure-fr.pdf]Vive le géocaching[/url][/i]. [font=Comic Sans MS][size=4][green][i]Merci[/i][/green] [size=2][font=Verdana]	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Pierre Duquette	Found it	7/23/2010	Trouvée en compagnie de Michel St-Amant qui avait décidé de m'accompagner pour cette tournée d'une vingtaine de caches dans le coin. Merci pouvoir pour cette cache avec des coordonnées précises. Bien à l'abri sous son petit chapeau. Pierre Duquette (Preissac)	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
rikiri	Found it	6/27/2010	trouvé facilement merci	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Twitie	Found it	6/7/2010	Encore des coins que l'on découvre grâce au géocaching. Merci.	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Team Clarkies	Found it	5/22/2010	Trouver!!!! Merci!!!!!	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
pierre goulet	Found it	5/4/2010	Une aure mine à découvrire, il y en a en titi dans le coin Merci pouvoir	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Kotala	Found it	4/25/2010	Cette mine je la voyais souvent mais on ne s'y était jamais rendu .M.P.L.C.	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
yol	Found it	3/5/2010	Auj., journée splendide, nous réglons des CAS IMPORTANTS...HA!HAN! D'abord, LA CAILLASSE D'ENFER ensuite LA MONTAGNE DU LION, rien de moins et enfin, MINE RICHMOND, belle cachette qui nous a permis d'approcher ce fameux bâtiment intrigant...Maintenant, ns savons... " ce qu'il mange en hiver ". MERCI! POUVOIR! yol	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Les Rois de pique	Found it	2/11/2010	Jeudi 11 février 2010 à 13:45 Le no. 3 d'une série de 9 caches. Moi aussi, lorsque je voyais cette mine à l'horizon je me demandais ou elle était au juste. Je suis content de l'avoir enfin vu de proche. Je crois que le gardien connaît bien le jeu. Quand je suis arrivé, il était sur son perron et quand il m'a vu sortir avec le GPS, il m'a dit « Sais-tu où elle est?" Pas de problème je vais la trouver que je lui ai répondu... En passant, je crois que sur les logs de toutes les caches que j’ai faites aujourd'hui, j'ai écrit le 21 comme date. J'en fume du bon, je ne sais pas où j'avais la tête... Merci pour la cache!	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
pierre-paullucie	Found it	2/9/2010	Trouvée facilement avec la gardienne, pas eu besoin de GPS mais on a tendance a dire que toute les alentours leur appartienne. MPLC.	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
sorcière	Found it	1/24/2010	Je me suis trompée de log, c'est ici que la gardienne est venue vérifier... Belle cachette. Merci.	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
GalliumBoy	Found it	1/23/2010	Sa complète le tour du village. Fait avec VE2DZ. Merci pour la cache.	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
VE2DZ	Found it	1/23/2010	trouve facilement avec galliumboy. MPLC et pour L'aventure.	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
L'équipe Bodi	Found it	12/6/2009	Belle micro trouvé sans problème par Diane.Cache bien au sec avec des coordonnées pile-poil.La madame n'a pas sorti de sa cabane pour venir sniffer se qu'on faisait.Pour moi elle en voit trop de géocacheurs donc c'est rendu une routine pour elle,à chaque fois qu'elle voit une auto elle se dit encore des géos....................lol............. MPLC Pouvoir Team Bodi	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Titejo	Found it	12/5/2009	Une voiture mais une clôture fermée, une cabane vide, pas de gardienne à l'horizon. Elle doit nous regarder passer en se disant: "Bon, d'autres chercheurs!" Ben les chercheurs (nous, Tifred et moi) n'avons pas eu de mal à trouver cette cache.	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
tifred	Found it	12/5/2009	3e de la journée. Trouvée avec Titejo.	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
CirEtoc	Found it	12/4/2009	C'est vrai que nous la voyons d'un peu partout aux alentours avec sa couleur orangé... Maintenant j'en sais un peu plus sur cette mine... RP RL MPLC	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Pumaut	Found it	11/27/2009	T.A.T. Loup Solitaire et moi... Avec nous la gardienne de sécurité a été plus gentille, elle nous as seulement demander si nous avions besoin d'aide et si tout allait bien, pas d'intérogatoire... MPLC	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
loup solitaire	Found it	11/27/2009	tomber pile dessus comme si un aimant m'avait attirer	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Michel Saint-Amant	Found it	11/26/2009	D.A.T. sur cette cache. Mais, rendu sur place j'ai eu droit à un interrogatoire de la part de la gardienne tout près. Alors prochain géocacheurs préparez vous ! ! ! mais ça fait pas mal. (hi hi hi ) Merci pour cette belle petite cache.	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
cachechisme	Update Coordinates	11/25/2009	** Coordinates Changed From ** N 48° 17.433 W 079° 19.532 Distance From Old: 31460.9 feet Subject: [GEO] pouvoir contacting cachechisme from Geocaching.com Date: 25 Nov 2009 13:18:54 -0800 (16:18 EST) Allo cachéchisme, je voudrais changer les coordonnés pour la cache Mine Richmond N: 48 12.433 W 79 17.532 voilà je m'excuse erreur de départ. mais une personne à logger la cache . alors ce n'est pas si compliquer je crois , je vous remercie beaucoup à l,avance pour cette erreur. Pouvoir User's Profile: http://www.geocaching.com/profile/?guid=bcb241e4-8518-4504-94c7-c3556e681b2e Forward abuse complaints to: contact@geocaching.com	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Pumaut	Write note	11/25/2009	Moi je peux vous dire où mène les coordonnées 48° 17.433 79° 19.532... au beau milieu d'une dam de castors!!! Nous, nous ne l'avons pas trouvés car on c'est fier aux coordonnée et non pas chercher la mine Richmont. Va falloir retournez dans ce coin....	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
pouvoir	Write note	11/25/2009	Absolument , je m'excuse de cette erreur, Nouveau coordonné : N : 48 12.433 W: 79 17.532 Je change cela immédiatement: Pouvoir	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
Infonovy	Found it	11/25/2009	Premier à trouver (PAT). Mais pas évident: j'emprunte le seul chemin carossable et me retrouve à cette 'Mine Richmond Division Francoeur' mais à peine à 3.1km de la rue principale du village de Arntfield. Me serais-je trompé? J'ai fais une lecture avec 3m de marge d'erreur: 48° 12. 433 79° 17.533 contre l'original qui est: 48° 17.433 79° 19.532. Qui fait erreur? Il existe un autre embranchement nommé avenue Chartier carossable sur 0,6km, mais il reste 10.5kn à faire dans un sentier en pleine forêt dont j'ai fait une partie il y a un mois et ce n'est pas très facile, surtout pour plus de 10 km. Expliquez-moi l'erreur! First to find (FTF). Yes but not sure at all: I drove the only car road possible to end at the said 'Mine Richmond Div. Francoeur' but only after a ride of 3.1km from rue principale in the village of Arntfield. Am I wrong? I made a gps mark with an error factor of only 3m: 48° 12. 433 79° 17.533 and the original is: 48° 17.433 79° 19.532. Which is wrong? There is an other road on the right named avenue Chartier which can be reasonably done by car for 0,6km, the remaining 10.5km consist of a quite rough forest trail of which I made a good part a month ago and it's not so easy, especialy if you're speaking of more than 10km. Explanation please!	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
cachechisme	Publish Listing	11/24/2009	Published	https://www.geocaching.com/geocache/GC21CK2_mine-richmond
CacheViewer	Archive	4/24/2016	Since the current owner has made no status change or updates on this geocache in a timely fashion following the previous Reviewer Note/Disabled Log, this listing is being ARCHIVED. You may request that this listing be unarchived by email, as provided below, once you have addressed the issue of previous note and as long as it meets the current Listing Guidelines. The best method to contact me in this case is to send me a message through my profile Please be sure to include the "GC Code (GC?????)" of your geocache listing or if possible cut-and-paste a link to it. Also make sure that the box which attaches your email address with the message is checked to allow. CacheViewer: Volunteer Reviewer When emailing include cache name, or GC Code (GC?????) for quick reference.Listing GuidelinesKnowledge Books	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
DND.Fireman	Needs Archived	3/26/2016	This one should be archives as there is new no trespassing sign and the area has been cleared.	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Mathieu de l'Acadie	Didn't find it	3/26/2016	No luck here	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
DND.Fireman	Didn't find it	3/26/2016	No luck here	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
2 GYPSIES WITH NO MOSS BETWEEN OUR TOES	Found it	9/16/2014	Another day of great caching while camping/caching the Yarmouth area. We spent most of the day today looking for urban caches and a few outside the city limits. Lots of good caches of all sizes and degrees of difficulty. We signed some logs with our full name and the smaller ones as 2 Gypsies. Left our calling card in a few of the larger containers. Many thanks to the cache owners for placing these caches for all to enjoy.	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
nocerajj	Found it	8/27/2014	Neat piece of history. Felt like Indiana Jones finding it all overgrown! Tftc	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Breeze#5	Found it	5/10/2014	Out to get a few caches before the rain started. Managed to get a good number. I think this is the entrance to the old mine? TFTC	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Breeze#5	Found it	5/10/2014	Out to get a few caches before the rain started. Managed to get a good number. I think this is the entrance to the old mine? TFTC	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Born Loser 	Found it	5/10/2014	Really cool spot. TFTC	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
tippii	Found it	11/18/2013	Thanks for the history lesson	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Always a Capie	Found it	4/28/2013	TFTC	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
koolcoastekid	Found it	4/28/2013	Quickly went up past the no trespassing sign, only because it was 500 feet away... Not sure if it is allowed to have the cache here or not.	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Mr.Earle	Write note	11/21/2012	Did not attempt as a sign at the entrance said "No Trespassing".	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
gmcookclan	Found it	5/21/2012	Felt a little guilty wandering onto No Trespassing property... Thanks for the cache, though.	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
penguins lament	Found it	8/2/2011	Interesting GZ. :) TNLNSL Rockhopper, Adelie, Little Blue & Macaroni (team penguins lament) Find #4156	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
JDoucet88	Found it	7/17/2011	Nice hide	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
godde	Found it	3/17/2011	Found this one today when we went back! Looks like someone did some early spring cleaning.	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
ervind	Update Coordinates	3/16/2011	Coordinates changed from: N 43° 51.740 W 066° 09.942 Coordinates changed to: N 43° 51.738 W 066° 09.943 Distance from original: 12.8 feet or 3.9 meters. Replaced & Moved a bit..	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Raider9055	Didn't find it	3/15/2011	Spent a long while looking around and could not find anything around where it should have been, shy of starting to dig. Can anyone confirm that it is still where it should be.	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
godde	Didn't find it	3/15/2011	We went to the location and spent the better part of an hour looking for this one. We only found one location where the cache should have been. Can anyone confirm if it is still there? Regardless we had fun at this site and didn't know it existed.	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
galogirls	Found it	10/3/2010	Nice when there's a piece of history behind the cache.	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Ryan fitz	Found it	8/16/2010	great find	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
survivorguy5	Found it	8/5/2010	Found this one by accident when i was going for a walk along the shore. i was overjoyed with curiosity at what i had found, noww i know and im hooked:P	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
4CeasonS	Found it	3/20/2010	A quick find - I bit this is tick-ridden in the late spring/early summer. ick TFTC	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
abbafreaks	Found it	3/16/2010	Thanks!	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Skiffman	Found it	9/27/2009	Thanks for leading me here, didn't know about silica nor that it had been mined here. Easy find. Dropped The Jimmy Bug. TFTH [This entry was edited by Skiffman on Monday, September 28, 2009 at 7:53:36 AM.]	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
uncle loulee	Found it	9/13/2009	Thank everybody for the geotrail, easyfind, TFTH TNLN SL	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
ebranton	Found it	9/7/2009	got a little cut up by the bushes but it was a neat place	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
OhioRider	Found it	8/28/2009	In Yarmouth on a stress relief mission- I decided that geocaching is the best way. Walked along the trails today. SL TFTH Interesting to know about the history of this area.	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Goreham Raider	Found it	8/24/2009	"I am logging this old find under my new username."	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
White Westie Searchers	Found it	8/24/2009	Found it. TFTH	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
VWdriver-nicholl	Found it	8/15/2009	Was not funny firemedic .. snakes bite !! glad i made someone laugh	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Firemedic15	Found it	8/15/2009	Did a bit of bushwacking on the way to this cache. I discovered the VWdriver gets scared very easily. First time was the ducks, the second was the friendly snake who tried to say hi to her. Hehe, made for a few good laughs. TFTH	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Chaucerbosser	Found it	8/5/2009	On a caching trip from Georgia to Nova Scotia, PEI and back again ! After some bushwacking and getting our feet wet, I spotted it from a different vantage point. Sent muggle spouse in for the 'kill'. Lol- Me bad! :) TN/L:sig. item/SL TFTC, CB:)	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
FundyRocHound	Found it	8/5/2009	Caching our way around Yarmouth today. TFTC SL	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
ve1rcc	Found it	7/23/2009	Didn't know that this mine existed. Found it at 4:34pm. Tfth	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
MineRP	Found it	6/19/2009	Down for the weekend on a caching mission. Bikes at the ready, water and energy bars a plenty. Weather hanging in, cloudy and warm. Now to clean up on Yarmouth caches, yea Cheesie doing the navigating, Miner hot behing the wheel. TFTH Thanks for the Hunt Signed Log for Credit Number 46 of 111 on the day. [This entry was edited by MineRP on Saturday, June 27, 2009 at 6:57:28 AM.]	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
cheesepizza	Found it	6/19/2009	A great day of hiking, biking, tick checks (I thought the season was over?), lots of finds and a few DNFs for the Miner and I. Before all is said and done there will be 100+ finds for the day with some daylight left! A banner day, for sure! TFTH	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Frawg	Found it	5/9/2009	I'm learning there are so many things I don't know about my own area. This is one of them! TFTF!	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
foggy hoofer	Found it	5/9/2009	I had no idea this place existed.Very interesting rocks.TFTH	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
jbtech	Found it	5/1/2009	Short hike. Too bad the weather wasn't better. TFTH	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Falach-fead	Found it	4/25/2009	An easy walk into the cache site. Still some large rocks strewn about the area. Quick grab, TFTH	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
woodtick-1	Found it	4/18/2009	nice short walk. I never knew there was a mine here	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
ladytick	Found it	4/18/2009	Thanks for the history lesson. Took pictures of sun setting behind the pond, lots of peepers peeping here tonight. TFTC	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
The Match	Found it	4/5/2009	Had to send Gramp off for this one, while we shivered!	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Tadpole101	Found it	4/5/2009	Out with Nan & Gramp. TFTC	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
dryfly & catch	Found it	4/5/2009	Lots of history here! memories of some real funny stories. TFTC	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
H & Y Frosty	Found it	4/4/2009	Quick find while in the area picking up the Cape Forchu Series. Always heard about this place but was never here before. TFTHSL.	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Shadow Trackers	Found it	4/4/2009	Quick find. The kids swapped some swag. TFTH!	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
jgmcrae	Found it	3/31/2009	FTF - I think. I say "I think" because the cache listing shows it was placed yesterday (Mar. 30/09) and this is the first log on the website, but there are earlier log dates in the cache logbook. Perhaps an older logbook placed in a new cache? Owner can confirm...no big deal, I was glad to find it anyhow. TNLN, TFTHSL J. McRae	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
Cache-tech	Publish Listing	3/30/2009	Published	https://www.geocaching.com/geocache/GC1PAY2_abandoned-silica-mine
bubbajarr	Archive	5/25/2007	I'm shutting this one down. It was fun, thanks to everyone.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
toddtkd	Needs Maintenance	5/24/2007	Cache container has seen better days. Needs to be checked out.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
toddtkd	Found it	5/24/2007	Okay, I have some good news and some bad news. First the good news...the house looks great and has a wonderful view. The bad news...I think the cache has been destroyed. As I was searching, I found the remains of what was a cache container. The log was no where to be seen. I will email the owner with more specifics in case this was not the cache.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
potsman	Found it	5/19/2007	found and signed, with plenty of muggles about on home tours in the Dupontonia Village today. Thanks from POTSman	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
TheHobos	Found it	5/6/2007	That is going to be some house when it is finished. We found the cache in good shape and signed the log without anyone the wiser. Thanks for a nice walk in the neighborhood.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
David	Found it	4/9/2007	8:01pm #4380. I used the parking coords and took a nice walk through the neighborhood. I think this one will last a while longer at least. Thanks for the fun!	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
redtj	Found it	3/12/2007	#381 Well the house is coming along very nicely! the exterior is almost complete! Lots of bang bang bang! I finally found the cache today as I was dressed like a construction guy I was able to just slip right up to the container! Thanks for putting this one out! I hope the new residents will let us continue to play! Maybe even go see the cave!	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
dgreno	Found it	12/3/2006	Was a little worried with all of the construction here, but the cache is OK.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
ElChelBell	Found it	11/9/2006	Out with BigGuy54 on a run. The cache is still there but is not likely to be there once they clear out the rest of the land for the new house they are putting in.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
BigGuy54	Found it	11/9/2006	OUT ON A DAY OF CACHING WITH NERROC. TFTC	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
redtj	Write note	10/9/2006	there is heavy construction equipment here now and I did not stop to see if the cache was affected. They were down the bank towards the lake with a back hoe.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Scoobert	Found it	9/15/2006	Didn't come across the cave but I did find the cache and a nice view of Old Hickory Lake. What a nice area. TFTC!	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
nashpredfan	Found it	8/11/2006	Muggy, but not hot afternoon. TFTH	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
BwQueen	Found it	7/3/2006	Out for a full day of caching during one of the hottest days! TFTC!	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Blakwolf	Found it	5/20/2006	THFC was open house across the street lots of muggles	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Gary and Mary Adventurers	Found it	4/4/2006	Another one for me to kill the time while Mary was attending her conference at Opryland TNLNSL Thanks for the Adventure Gary and Mary	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
ppporch	Found it	3/18/2006	Found it. TFTH.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
horseride	Found it	2/20/2006	Grabbed this one with Tennis40love. Bad weather but turned out to be a good day for caching. TFTC	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Obie	Found it	2/20/2006	One of 21 on our Presidents' Day cache run. Thanks for a fun find.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
GeoNuttz	Found it	12/17/2005	We almost didn't hunt this one...glad we did	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Climberbri	Found it	10/15/2005	Would have liked to seen the cave. TFTC	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
OzGuff	Write note	8/7/2005	Driving from Charleston IL to Sylva NC (via Nashville TN) I had some spare time so thought I would try a few caches. I got to the area and realized it was right across from a residential neighborhood. Not wanting to alarm folks at that time I moved on. Back to cache "Bag by my arms."... On to the village...	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
GeoGil	Found it	7/5/2005	Found @ 1456. Not very many people out on this warm summer day. A short walk from the recommended parking lot and a quick find. TFTC. GeoGil	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
michigan_chris	Found it	5/29/2005	We stopped by here today and found it pretty quickly. Too bad you can't get to the actual cave anymore! Thanks for the hide.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
salpal	Found it	4/30/2005	Parked, walked past the house with the roses hanging over the sidewalk, found, signed and walked back past those roses. They smelled like heaven! Thanks.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
The Swamp "4"	Found it	4/5/2005	Spring Break Nashville Geocaching Trip! This cache was one of 201 caches that we successfully found! What a lot of fun! This was an interesting area. Took nothing, left our micro-signature card and signed the log. Thanks for a great cache!	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Rome	Found it	3/21/2005	We had a really fun weekend of caching in Nashville with Mr. & Mrs. Carpe Diem. Thanks for all the caches and the tour of Nashville. God Speed Rome	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Carpe_Diem	Found it	3/19/2005	We went to Nashville, TN with Mr. and Mrs. Rome for a weekend of caching. This was day two. Thanks for the cache Carpe_Diem	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Trotter17	Found it	3/12/2005	Hey, nice walk through a really neat area. Thanks for the great hide! Trotter	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Spyderuser	Found it	12/28/2004	Found this one in December while on a trip to TN with Geofool. Sorry it took me so long to log it. Found on Dec.28 Give or take a day! Thanks for the cache.	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Geofool	Found it	12/27/2004	Down from Chicago with Spyderuser for a few days. This was one of many we found in the area. Thanks for all the fun!	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
ds04428	Found it	11/27/2004	Found this one on my second attempt. I was down from Maine visiting my daughter. Did it with my son-in-law and his father. tftc	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
FawverFamily	Found it	10/23/2004	Found this one on a cache run to Nashville, Tn with the family. TFTF	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Geo13	Found it	9/30/2004	We have found lots of this type cache in NC. Thanks for this one. SL	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Better Half	Found it	9/5/2004	Found with BackBrakeBilly on another caching adventure. Great Cache! Thanks for the tour. TFTA B1/2	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
BackBrakeBilly	Found it	9/5/2004	Got this one on our run to Nashville in a quest for 1K finds! Thanks for all the great Nashville caches! BBB and B1/2	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
Luvzbooks	Found it	8/28/2004	Found this one with M-Class on a cloudy afternoon of hunting caches. Thanks for the find!	https://www.geocaching.com/geocache/GCHYEN_deadmans-cave
