"","i","year","count","total","coords.x1","coords.x2","optional","state.prov","county","sample.date","yr.suspect","yr.confirm","wns.map.yr","users","status","date","clean_log"
"3470","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Volunteer Travelers","Found it",2012-11-23,"We camped at Jellystone Campground for Thanksgiving with friends (Thunderbus & Tweeti) and decided to do a caching/shopping run to Sevierville on Black Friday. I always feel bad for the headstones with no engraving. TFTC&F"
"3471","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Thunderbus","Found it",2012-11-23,"TFTC"
"3472","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"PiratesoftheCarolina","Found it",2012-11-22,"In the area caching with Feathered Friends. Had a great time on this cache run. TFTC Pirates of the Carolinas....Cache on"
"3473","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"FeatheredFriends","Found it",2012-11-22,"We out to Tenn. with the ""Pirates of the Carolina's"".Cached our way from Knoxville back along US 321. This was our '87th' find of the day. Thanks 'Shaconage' for a great time in area today."
"3474","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Dad&Daughter","Found it",2012-11-09,"Log is soaked, couldn't sign it. Looks like a critter has been chewing on the container."
"3475","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"wpochron","Found it",2012-10-20,"Part of my Great Smoky Mountain Adventure!!! TFTC!"
"3476","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"bdccacher","Needs Maintenance",2012-10-08,"Was out with a friend, introducing them to geocaching and we stopped at this one quick. The lid to the container appears to have been bitten by an animal. As such, the recent rains have totally soaked the inside of the container, and since the log bag wasn't properly zipped, the log is now soaking wet too! A new log, bag, and lid are needed to fully repair this cache. (And maybe upgrading the container to something more... wildlife proof?)"
"3477","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"UFGirl","Found it",2012-10-05,"Grabbed this one while out ...TFTC"
"3478","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"UFGirl&DaleP81","Found it",2012-10-05,"In need of serious maintenance!!!!!!!!!!! Log bag is full of water, the container looks like it got chewed on by some animal. Didn't sign the log as I was afraid to try and pull it out, was afraid it would fall apart."
"3479","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"kmodeski","Didn't find it",2012-09-18,"Couldn't get closer than .33 mile. GPS didn't like the mountains as this is not the only one we had problems narrowing down."
"3480","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"supertech01","Found it",2012-09-02,"Great find. Tftc"
"3481","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Explorist300","Found it",2012-09-02,"Down here from Louisville with my wife. Enjoying the time away. Sl tftc"
"3482","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"bdccacher","Found it",2012-08-30,"Out this way for a job interview. Stopped on our way back to town to make the find! TFTC! Appreciate this history."
"3483","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"jimmyb53","Found it",2012-08-28,"On our way back to NC,T4TC jimmyb53"
"3484","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"sware55","Found it",2012-08-19,"We spent the weekend going up down this road to a chalet on Ball Mountain Rd. Not until our final trip down the mountain did I check where this cache was. Loved the story, but never found a gold or silver dollar!"
"3485","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"mpeck01","Found it",2012-07-31,"Tftc"
"3486","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"treasurelovin","Found it",2012-07-25,"Was able to locate this one without any trouble. Just followed the GPS and this time it didn't play any games with me. Thanks"
"3487","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"latheofheaven","Found it",2012-07-15,"TFTC!"
"3488","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"wildteach","Found it",2012-07-15,"We never did see the view of the mine(?). Not sure of the connection. Glad for an easy one. TFTC"
"3489","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Wildflower Andi","Found it",2012-07-05,"Vacationing in the area with family. Nice area! TFTC."
"3490","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"twolpert","Found it",2012-06-29,"Made a quick caching run from our rental in Cobbly Nob with my muggle son. Ran over here from Restin' High, both because it was close and because I enjoy historic cemeteries. Interesting to note the change in the spelling of the family name over the years. This one was a quick grab. Container lid has a small crack but the log was dry. Thanks, Shaconage, for the cache and the interesting back story. Wish we'd had time to do more of your caches in the neighborhood!"
"3491","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"jrmitche","Found it",2012-06-28,"Easy find"
"3492","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"r_yeley","Found it",2012-06-09,"TFTC"
"3493","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Eddieandeddie","Found it",2012-06-07,"Quick find on the way back from a picnic in SMNP. TFTH!"
"3494","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"RiElAn","Found it",2012-06-01,"We enjoysed the cache and the history behind it. There was no sign of the bird. There was obviously some care take to for Memorial Day (every head stone had flowers) so maybe they left and the nest was removed."
"3495","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"KathieTravels","Found it",2012-05-26,"The bird's eggs have hatched, because when I found this cache, the baby birds thought I was coming to feed them and I could see two tiny, but wide open mouths! I also enjoyed the story associated with this cache - I love seeking out history in my caching. TFTC"
"3496","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"4wheelin_fool","Found it",2012-05-08,"Very interesting history here! Found with trowel32. We were staying across the street in the probable location where the builders probably discovered and dug up the rest of the coins when they built the cabins. Thanks!"
"3497","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"trowel32","Found it",2012-05-08,"We were staying right across the street so I felt we kind of HAD to grab this cache before we left the area. We pulled up really close to the cache and parked kind of oddly, so the guy doing the lawn kind of had his eye on us, but I grabbed the cache quickly and we looked at the stones while signing in. Nice quick find and I tried to cover the cache a bit better when we left as it was sort of visible when I had initially grabbed it. We drove back down the road a bit further to look around but did not discover the mine. Thanks for the hide and interesting history"
"3498","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Spiral112358","Found it",2012-05-05,"Road the bike down from the campground to pick this one and a couple others up. Really liked the story that goes along with the cache as any geocacher would I would think! Careful, a bird has made the location his nest and home as you can see the bird and the cache in the pic if you look closely. TFTH!!! @ 6:16pm"
"3499","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"The Good Wife","Found it",2012-04-24,"Found with BB54. Not a very large place, but well kept. TFTC TGW 320"
"3500","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"BigBill54","Found it",2012-04-24,"Found at 5:50 pm with TGW. We loved the story. TFTC SL BB54 1024"
"3501","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"thegreatexplorer","Found it",2012-04-23,"FORE! Muggles all around this one! Also spied some Geocachers who did a VERY good job finding it and maintaining stealth! Thanks for this micro, it was thegreatexplorers first!"
"3502","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"LTD.Hubb","Found it",2012-04-20,"Found on our way to TN and back to NC. TNLNSL TFTH"
"3503","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"JC & The Cache Kids","Found it",2012-04-15,"TFTC. This was a quick grab. Yet another cemetery in a place that seems off the beaten path. JC & The Cache Kids, 414 caches found."
"3504","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"jnitro","Found it",2012-04-15,"TFTC. Quick find while renting a cabin in the Cobbly Nob community. jnitro, #522"
"3505","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"HuffeyFamily","Found it",2012-04-11,"Started our journey out with this quick find since we are vacationing across the street. TFTC! Signed the log and placed it back where we found it!"
"3506","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"FarfnNoogen","Found it",2012-04-09,"Beautiful weekend in the Smokies!"
"3507","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"JBnQB","Found it",2012-04-06,"TFTC!"
"3508","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"tgen","Found it",2012-03-24,"My boys and I were heading back to Newport, after a day at Gatlinburg, and decided to do some caching along the way. I really liked this cache and the history behind it. Nice area and nice hide. TFTC!"
"3509","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Squatchn","Found it",2012-03-22,"TFTC"
"3510","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"5 G Cachers","Found it",2012-03-12,"Quick find on a day of caching in Gatlinburg. Found 13 today - dodged the predicted thunderstorms - can't get any better than that! Thanks for the hide."
"3511","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"carnan","Found it",2012-02-15,"TFTC"
"3512","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"jeffbouldin","Found it",2012-01-25,"No silver today. Just a piece of paper to sign and a smiley!"
"3513","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"ebc982","Found it",2012-01-14,"Nice day for caching on the way out from Gatlinburg."
"3514","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Sheppard2011","Found it",2011-12-30,"Tyvm!"
"3515","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"jagrimley","Found it",2011-12-28,"We found this one with a wet log, so we left a new one. TFTC"
"3516","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"musicsessions","Found it",2011-12-25,"Found it"
"3517","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"tashaamberlyn","Found it",2011-11-12,":)"
"3518","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Dub-n-Jo","Found it",2011-11-09,"Grabbed this on a caching loop to Cataloochee. Great story. TFTH."
"3519","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"CacheShaks","Found it",2011-10-21,"Log was wet, used piece of paper bank deposit slip."
"3520","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"oldtimers","Found it",2011-10-19,"Found it"
"3521","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"LadyCache","Found it",2011-10-18,"Found while visiting the Gatlinburg area with my sister and niece. Enjoyed our stay and seeing the fall leaves. Didn't bring my cache repair bag on this trip so not able to add dry log. T4TC"
"3522","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"CAKnowles","Found it",2011-10-18,"Nice hide . Log was damp but think it will slowly dry out. Will post pictures later TFTH"
"3523","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"DevoTheBeagle","Found it",2011-10-15,"Found with Old Tom Bombadil."
"3524","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Old Tom Bombadil","Found it",2011-10-15,"Found with Ambulatilis. I despise premade logs, but I'm trying to beat my record today. All these caches are amazing, and I'm logging on the fly! TFTC!"
"3525","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"peeper pat","Found it",2011-10-06,"1850hrs.On vacation passing thru W.Virginia to zip line and then on to Tenn. for some R&R and yea,caching.A lot of fun finds and some very challenging caches on the way.Thanks to all who placed and maintained them,log is soaked,TFTF."
"3526","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"twballard","Found it",2011-09-24,"[Location is in view of our cabin. Have driven past countless times but did not have a clue. Thanks, Shaconage, for all of your work. It is great learning the history of our ""other"" home as we enjoy the challenge of finding these caches.] &dhbg;Fghzc&dhbg; vf n orggre qrfpevcgbe guna &dhbg;ybt&dhbg; sbe guvf bar."
"3527","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Rock Ofages","Found it",2011-09-23,"TFTF Sent note to CO about discription of cache and location."
"3528","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Wild Bill and Jabber","Found it",2011-09-23,"Thanks for another quick find. So far we have been lucky and avoided the rain. TFTC."
"3529","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"DLSHROUT","Found it",2011-09-22,"GOOD STORY, TFTC"
"3530","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"BTR & D2!","Found it",2011-09-19,"We were staying at White Oak as well and this made for a nice morning stroll. The inside of the container and the log were soaking wet. Ironically this was probably cause by someone leaving behind a Wet Ones single wipe package that prevented the container from closing."
"3531","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"wattsfamilyclan","Found it",2011-08-20,"Found this one while on vacation at the White Oak Lodge. Thanks for hiding!"
"3532","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"freezemom","Found it",2011-08-18,"Relatively quick find. TFTC!"
"3533","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"snake02","Found it",2011-08-16,"Not what i thought."
"3534","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"jeepguyinnj","Found it",2011-08-14,"I went looking for this while waiting for the family to get ready for the day. We stayed at the white oak resort for a week vacation in the Gatlinburg, TN area."
"3535","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Sunny&Red","Found it",2011-08-01,"tftc"
"3536","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"BBD1","Found it",2011-07-17,"Geocaching on the motorcycle today enjoying the area while on vacation. In a few days we'll head down the Blue Ridge Parkway. Found the cache without too much problem. The cache was in good shape and the coordinates were right on. Thanks for the hide! [red][b]BBD1, St. Louis, MO [/red][/b]"
"3537","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"OCCD","Found it",2011-07-15,"Quick micro, then back on the road. TFTC."
"3538","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"4PALS","Found it",2011-07-15,"Tftc!"
"3539","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"kawikaturn","Found it",2011-07-13,"Day 32 of our summer road trip. We drove from Ashville NC to Gatlinburg TN. Glad we took the time to stop here. Thanks for placing a cache along our route."
"3540","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"4happyhikers","Found it",2011-07-13,"TFTC"
"3541","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"unk-t","Found it",2011-07-07,"tftc love these old burial grounds!"
"3542","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"disneygolfer","Found it",2011-07-03,"During a family trip to the Great Smokey Mountains I took some time out to hunt for this geocache with my granddaughter. She found the cache for me. TFTC"
"3543","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"TXhappycamper","Found it",2011-06-21,"Out caching with Fox the Fantastic and having a great time.. TFTC!"
"3544","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"MADMarkJ","Found it",2011-06-14,"geocaching with grandparents duanep & marthap TFTC"
"3545","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"marthap","Found it",2011-06-14,"found with duanep & MADMark TFTC"
"3546","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"duanep","Found it",2011-06-14,"TFTC found with marthap & MADMark"
"3547","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"B&KG","Found it",2011-06-08,"Nice hide, nice cache. SL TFTC"
"3548","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Spanky&RowdyRita","Found it",2011-06-08,"Out caching with B&KG. SL TFTC"
"3549","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"CantSpellPLC","Found it",2011-06-03,"Found on our way to Gatlinburg. SL TFTC."
"3550","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"osubrownsfan","Found it",2011-05-26,"TFTC - - in town for the week of a little r&r and alot of geocaching, thanks for the hunt"
"3551","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"LeftyJJ","Found it",2011-05-21,"Fount it with Old Folks."
"3552","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"prontopup","Found it",2011-04-30,"There was lots of traffic on this little road nearby the cache. And these is no good place to park although that did not stop me. TFTC!"
"3553","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"Pixel Magic","Found it",2011-04-20,"TFTC Visiting from Colorado and exploring area."
"3554","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"dhylton","Found it",2011-04-18,"Found on our first geocaching adventure. First Family Find...."
"3555","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"CaseysPeeps","Found it",2011-04-11,"Visiting Gatlinburg and Smoky Mountain National Park from Wisconsin, and doing a little geocaching during our trip. Beautiful area, great Spring weather, and wonderful wildflowers in bloom throughout the park. TFTC-TNLN-SL"
"3556","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"merlot","Found it",2011-04-11,"Visiting from Phoenix. Thanks for showing us the area...one cache at a time."
"3557","https://www.geocaching.com/geocache/GCJH6N_the-lost-shults-mine",2013,24,9,-82.5036111111111,35.8938888888889,TRUE,"North Carolina","Madison"," ",2018-01-01,NA,2018-01-01,"BluesHiker","Found it",2011-04-04,"Love these types of caches, thanks for bringing us here. Dropped a pathtag -- pathtags make micros funner!! TFTC!"
