users	status	date	clean_log	i
Bossmyers	Found it	3/26/2008	A nice warm spring day for a short hike. Saw some wonderful hemlock trees. Thanks for the cache. Left neon glow sticks, "Jesus loves you" ball and mechanical dog toy. Took nothing.	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
Gypsy Pirates	Found it	3/6/2008	Very pretty spot. Trail down to the cache was a bit slippery - be careful. T: Got Keys TB, USA 2006 Geocoin and Polic Geocaching 2007 Geocoin and will move them on tomorrow. L: Mini flashlight, star necklace, green lucky coin, Irish button. Thanks for the cache.	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
RCDispatchersx2	Write note	1/27/2008	Dropping all the coins and bugs we have had for far too long. Life has gotten in the way of our fun unfortantly and we haven't been able to hit any caches for a long while. Hopefully soon we will get back into the swing of things, I miss caching badly! I also changed the terrian level to a 3.5 if anyone else thinks it needs to be lower let me know. I just didn't want anyone to get hurt as it is a hill. Cache is well and still stocked! Happy Hunting The littest cacher has been picking up the George dollars so grabbed the one here for her. RCDispatchersx2	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
DonnerPartyOfTwo	Found it	12/31/2007	First we started off on the wrong side of the road. Half of the trouble was finding the correct parking area. Once we found the designated parking area we had no trouble. Left the RI Geocoin, took the Travel Bug. TFTC!	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
dan_500	Found it	12/30/2007	Found this cache after dark with cndbanks. Good hide. TFTC Dan_500 & the gang.	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
cbanksrn	Found it	12/30/2007	Turned into a night cache with dan_500. That was a blast! TFTC TN L-Green Jeep	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
lksdjim	Found it	12/26/2007	This was a good one. It was a 4star to me because I feel down the hill Neogeodelesto just laughted TFTC L - smiley bobber	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
neogeodelesto	Found it	12/26/2007	A really neat site. found with lksdjim. might not be as bad as four stars on terrain. tftc	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
sunda	Found it	9/23/2007	Thanks for a great cache!!! We enjoyed a great day trying to find some Russell Co. caches. took some pens and left a bouncy ball.	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
Faerwalde	Found it	9/3/2007	Found with the family today, almost had a ftf. Had to be sneaky two car loads of muggles showed up right behind us. T TB L george	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
hereonthehill	Found it	9/2/2007	First To Find. Yee Hawl!! Thanks for bringing us to this really cool place. Some nice water falls next to the road. Took 911 TB. TFTH	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
Bluegrass Reviewer	Publish Listing	8/7/2007	Published	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
RCDispatchersx2	Write note	8/6/2007	Adding TBs	https://www.geocaching.com/geocache/GC14Z35_indian-cave-hill
Mountain Climber	Archive	6/23/2007	Cache was picked up by the DNR so I am archiving it, MC	https://www.geocaching.com/geocache/GC1B04_wolf-cave
Deermark	Write note	6/23/2007	DO NOT HUNT THIS CACHE. IT HAS BEEN PULLED BY THE DNR. WOLF CAVE IS NOW PART OF A NATURE PRESERVE. IT WILL BE ARCHIVED ASAP.**** Deermark	https://www.geocaching.com/geocache/GC1B04_wolf-cave
IndyCouple	Found it	6/2/2007	was in the park today for the Discover McCormicks evevt...thought we would grab this one while we were here...have always loved this trail back to the cave...GPS was not getting us very close....but some looking revealed its hiding spot..nice hide...T--Im Ready TB L--Indy Couple sig coin...TFTC	https://www.geocaching.com/geocache/GC1B04_wolf-cave
jillcarleen	Found it	5/31/2007	Had some trouble getting a good signal, but daemondred spotted the perfect hiding spot from across the creek - and there it was!	https://www.geocaching.com/geocache/GC1B04_wolf-cave
hoguenation	Found it	5/28/2007	Found with 77woody while at a picnic L: HN087 coin -hoguenation	https://www.geocaching.com/geocache/GC1B04_wolf-cave
woody_team	Found it	4/21/2007	Had a great time, thanks	https://www.geocaching.com/geocache/GC1B04_wolf-cave
Cabirus	Found it	4/21/2007	Had a great time, thanks	https://www.geocaching.com/geocache/GC1B04_wolf-cave
GeoSlayers	Found it	3/31/2007	We spent the weekend camping in the park. While camping with friends, we introduced them to caching. We had 7 kids with us so I have no idea what they took or what they put in. Thanks for the cache. Greenwood, IN.	https://www.geocaching.com/geocache/GC1B04_wolf-cave
Team CB_Indy	Found it	11/10/2006	Everyone is different, but the coords and hint just didn't match up for us. We finally found it after expanding our search a bit.	https://www.geocaching.com/geocache/GC1B04_wolf-cave
oldllychem	Found it	11/4/2006	This one has eluded me in the past. Today I located it after a bit of searching. Perhaps some day I will brave a trip through the cave. oldllychem	https://www.geocaching.com/geocache/GC1B04_wolf-cave
sundae	Found it	10/29/2006	found with friends TFTC	https://www.geocaching.com/geocache/GC1B04_wolf-cave
gar51	Found it	10/29/2006	Gar51, Ladybecket and friends found this one. We have camped at this park for the last 3 years Halloween weekend. We took nothing and left a horse. Thanks for the great and for the cache.	https://www.geocaching.com/geocache/GC1B04_wolf-cave
Florida Flash	Found it	10/21/2006	Found this one while staying at Camp McCormick for our Annual Fall Family Campout. Thanks for the cache. TNLNSL. -ff	https://www.geocaching.com/geocache/GC1B04_wolf-cave
SnakeCharm	Found it	10/1/2006	This was our fourth cache for the day. We crawled through the cave - very cool. We looked around quite a bit for this one. The GPSr was bouncing. I pointed out a possible hiding spot to SA and she found it right away. TEAM WORK! Great hide. Took nothing and left our signature snake. TFTC!	https://www.geocaching.com/geocache/GC1B04_wolf-cave
emurock	Found it	9/17/2006	Found this one camping,biking,and geocaching in MC. Thanks for the cache and rock on!	https://www.geocaching.com/geocache/GC1B04_wolf-cave
Squire Boone	Found it	9/9/2006	We come out here every year on our family reunion and never knew we were this close to hidden treasure! TNLN	https://www.geocaching.com/geocache/GC1B04_wolf-cave
cachehound1	Found it	9/8/2006	I just got my account set up so I'm logging everything I found before with rayhans.	https://www.geocaching.com/geocache/GC1B04_wolf-cave
Malcolm85	Found it	9/3/2006	Great location for this cache, in a great state park. ~Malc	https://www.geocaching.com/geocache/GC1B04_wolf-cave
windigo2	Found it	8/27/2006	Cool place for a cach... my gps was right on... it had rained for 3 hours the night before so it was slippery TnLn.... cach was dry and in good condition..	https://www.geocaching.com/geocache/GC1B04_wolf-cave
librarygal	Found it	8/27/2006	Found with windigo2. T: Small t-shirt and calendar L: Golf ball and bunny pin. Will leave t-shirt in another cash. This one was packed to the hilt and it was hard to get the log out and everything back in.	https://www.geocaching.com/geocache/GC1B04_wolf-cave
calethix	Found it	7/30/2006	That cave was awesome. I'd say I'm mildly claustrophobic and I made it through ok. I was a little worried that I wouldn't be able to get out the exit but seeing daylight shine through gave me the incentive I needed. I forgot my good flashlight at home but luckily had a small one I threw in my goodie bag of things to leave at caches. I couldn't believe how cool (literally) it was in the cave. I think it was over 90 and very humid today. I sure missed the cool air of the cave when I got back outside. TFTC!	https://www.geocaching.com/geocache/GC1B04_wolf-cave
wrchili	Found it	7/30/2006	I went geocaching today with calethix. He decided to walk through the cave and I walked the trail. We found this cache without much difficulty. The hard part was actually getting to it, because it was a little slick, but I let him do that. We left a firefox t-shirt and took an alien. TFTC! It's in a beautiful park. We heard some people talking about other caves in the area, so we'll be back soon to explore those as well.	https://www.geocaching.com/geocache/GC1B04_wolf-cave
toad and the toadett	Found it	7/12/2006	Very nice. A bit slippery but I got to it and I'm 63 years old and 250 pounds. I think it's really cool. TFTC-TNLN-SL TOAD	https://www.geocaching.com/geocache/GC1B04_wolf-cave
glehner	Found it	7/2/2006	Finally found this one, nice spot. Be careful getting to this one especially after it's rained. Thanks.	https://www.geocaching.com/geocache/GC1B04_wolf-cave
Husky Travelers	Didn't find it	6/25/2006	No Luck today! Me and my 3 and 6 y/o struck out. Slippery cliff, loved the crawl on my belly coming out of the cave. 3 y/o didn't even duck!	https://www.geocaching.com/geocache/GC1B04_wolf-cave
TaconicNYSParks	Archive	11/11/2018	This cache is part of the NYS Parks Taconic region 2018 challenge which ended on 11/11/18	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
Team Geofrog	Found it	10/19/2018	TaconicNYSParks I found your cache CF7 - Mine Your Step on October 19, 2018 at 9:07:10 AM EDT. This is find# 6587. I went on a 7.7 mile hike in here today. When I started off and for a few hours it was cold. Like in the 30's cold. But once it warmed up it was a beautiful day. At this point it was still cold! I could see where this cache was, and as I was stepping over the trees into the mine, I'm thinking to myself that this isn't the brightest idea I've had, especially since I'm alone. I always worry that the ground isn't really the ground and it's packed leaves and dirt over a hole. I stepped around gingerly, and all is good here. Better to be safe than sorry! The cache is in good shape. Thanks for the cache!	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
bneiman	Found it	9/30/2018	I'm not sure whether the downed trees at the entrance are the result of natural occurrences or were placed there to discourage entrance, so I wasn't sure whether I needed to go in or not. Eventually I squirmed my way through them and made the find. This one finishes the Taconic Challenge caches in Fahnestock for me, but I still need several more to complete the challenge itself. Took Mumu fish #3268 and left a screwdriver. TFTC!	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
GoodSamNurse	Found it	9/13/2018	Thanks to TaconicNYSParks for the hike and find. This was my second of todays challenge and last fir today. A quick morning out before having to get home for other responsibilities. Lots of blowdown prevented the intended way in. I manage to climb down in to mine area. All is in great shape	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
sissu69	Found it	8/5/2018	Cool hide	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
New York Admin	Update Coordinates	7/13/2018	Coordinates changed from: N 41° 26.041 W 73° 50.133 Coordinates changed to: N 41° 27.041 W 73° 50.133 Distance from original: 6085.3 feet or 1854.8 meters. updating coordinates.	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
Knickknack Hunter	Needs Maintenance	7/12/2018	This geocacher reported that there is a problem with this cache.	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
Knickknack Hunter	Write note	7/11/2018	The latitude coordinates need to be changed. I've left corrected coordinates in my other log entry.	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
Knickknack Hunter	Found it	7/11/2018	Working on the Taconic Region Summer 2018 Challenge. Added four stamps to my passport and picked up a few more smileys along the way. Finding this cache was much easier with the correct coordinates. Two weeks ago I attempted this cache searching in the public section of the Scout Ranch to the south. Spent about 30 minutes before giving up. Today the search lasted about 30 seconds. TNLNSL. Container is in good condition and the contents are dry. Thanks for the hunt.	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
Walkin' Ed	Found it	7/3/2018	I hoped that by starting out early I would be able to avoid most of the heat. It was a fairly flat walk to the mine and I found it using the corrected coordinates. However the bugs were voracious. The mosquitoes didn't bother me too much but the deer flies wouldn't leave me alone despite the DEET. Thanks for the hide.	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
RT2K	Found it	6/6/2018	Got an early start to get the 8 qualifying caches I needed to get the Challenge Coin today. Also picking up one more so that I finish on #3,000. I stopped at the office and grabbed a trail map which would prove invaluable. I had wanted to get CF8 and CF9, but read on those cache pages that the nearby parking wasn't available to cachers. After a little back and forth I parked drectly across from the Blue trailhead. I knew the corrected coords were on the trail to CF6, so that would give me the two I needed here to go with the six I would get at FDR. Thanks a lot for the hint and the cache name, as the combo of the two led me right to the cache. There were about 100 mosquitos stuck in spiderwebs right above the cache, I had to be careful not to dislodge and free them as I made the grab. TFTC.	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
Team Mumu	Found it	6/3/2018	If no one else is going to do it, we'll take the FTF! I'm not sure if we've ever hiked the Three Lakes Trail before. I know I've parked at the parking coords, but I don't remember crawling under the guard rail to get to a trail on the other side of the street. It was a wonderful trail to follow and perfectly cool weather was an added bonus. Not quite cool enough to keep away the mozzies, but you can't have everything. I had noted the corrected coords and they took us right to the spot. Signed in and left mumu fish #3268. Cheers, Lynn & John	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
Team Bacmac	Write note	5/31/2018	There's a problem with the North coordinates for the cache. An update to the coordinates es has been requested, but for now, here are the correct coordinates.	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
New York Admin	Publish Listing	5/29/2018	Published	https://www.geocaching.com/geocache/GC7Q9NF_cf7-mine-your-step
Allegro Bus	Found it	10/18/2019	Walking along the river trail somebody left the front of the cave open but locked the back. You can only visit on the porch.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
nicolasbrady	Found it	1/20/2019	Found!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Draylom	Found it	12/15/2018	Found with irisbramblebeadface thanks for the cache 😃	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
31BMSG	Found it	12/3/2018	Answers sent to CO. I lived in Neosho from 1962 until 2007 and have never been here, thanks for having me stop! (#1451 @ 0929)	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
yn2hill	Found it	9/2/2018	Found it with DC2-TFTC!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
dc2swhill	Found it	9/2/2018	TFTC!! Ocw YN2HILL. Out trying to clean us some caches in South Joplin. Last time I was here a thunder storm stopped my day after six finds. Looks to be better weather today. Answers sent for both of us.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
RustyRats	Found it	5/23/2018	Found this one. Enjoyed the walk Thanks for taking us here. Traveling from Ohio connecting counties and finding old ones in states on our long way to GeoWoodstock in Cincinatti Ohio Thanks Stearman5 for the fun. May have signed log RRS 11208th May 23 2018 @12:01:00 PM	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
hallwayweb	Found it	4/29/2018	Another picture perfect day to get out and log the last remaining cache at Wildcat Glades. We loved this cave. Thanks for bringing us here!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Powellx5	Found it	4/8/2018	Found with pennywize and ss_georgie.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
froggybabe89	Found it	4/5/2018	Hiked 3.67 Miles in 64 minutes. Might have been under an hour if I hadn't stopped to check the cave out. Sending answers...	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Skeet77	Found it	3/24/2018	What a creepy cave!!! Thanks for bringing us here!!! TFTC!!!🤗🤗🤗	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
SheMadeMeCache	Found it	3/24/2018	TFTC!!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Sanders_Sooners	Found it	3/23/2018	Sanders Sooners Visiting from NW Arkansas for family hike along the river. Great to have a couple caches and Earthcaches to check out. We checked out the cave, gathered the info need to answer the questions. #Earthcaches are worth 15 Planetary Pursuit points!# 🌎🌍🌏🌕⭐️🏀	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
IrisbrambleBeardface	Found it	1/27/2018	Hooray! Made our way out here after the Australia event this weekend! Hooray! We love going to caves and have tried to go to most in Northwest Arkansas we've come across. Really enjoyed this one and the kiddos ran around while we went to work here. Thanks for a cool earthcache!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Brandy-Jack	Write note	10/21/2017	Added a fav point and a 5 star vote on gcvote.com Brandy-Jack & Dad. (Evil Joe)	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Brandy-Jack	Found it	10/21/2017	Last time we were here was about 1 month before we started caching. Great weather and no plans seemed like a great time to head out. Email will be sent this evening. Brandy-Jack & Dad. (Evil Joe)	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
NDOkie	Found it	7/30/2017	Earthcaches were the order of the day when the forecast temperature high is going to be 85 degrees at the end of July. This was a very interesting stop along the trail on a beautiful Sunday morning. Answers have been sent. TFTC	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
kimbotjr	Found it	5/26/2017	We jetted up to Joplin today for a cache assault on some 25 caches or so. While we missed a few, the day was a success given the good weather, several smileys, and of course the family time. This was 1 of 3 earthcaches targeted today and highlights a cool spot. Saw evidence that the trail here was under a few feet of water recently, but no impediments today. Message with required information has been sent. Thanks for the fun earthcache.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
okls1596	Found it	4/17/2017	Thanks! It was a nice walk to this earthcache.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
hortcacher	Found it	4/16/2017	I have seen the description for this earthcache on several previous trips to the Joplin area, but we finally got to come visit the site! I was surprised at the number of people enjoying the area, but the weather was beautiful. We collected our information to answer the questions. The answers to the questions have been e-mailed. Thanks for creating and maintaining this earthcache!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
bkng	Found it	9/3/2016	Beautiful day for a hike	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
topgun5403 & Co-Pilot Marty	Found it	8/28/2016	Find #11,574. Headed west for a day of caching in Kansas and around Joplin. Although is was pretty warm by the time we got here, it was a nice walk on the trail and it didn't take long to reach the cave. We explored a little bit and gathered the required information and our email has been sent. Thanks for your efforts in placing this cache and being a part of our day. TFTC/SL Topgun5403 & Co-Pilot Marty Springfield, MO	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
jeremyjames1000	Found it	8/21/2016	Found it	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
sarahjanel	Found it	6/27/2016	TFTEC Dayna sent our answers a while back. Enjoyed this park and walking trails. Sad we couldn't ride our bikes in it though.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
afoolisharrangement	Found it	6/27/2016	SarahJanel and I were travelling from Oklahoma to Missouri for a couple of days of intense geocaching. In We were out here doing this trail loop and made a stop at this cave. We gathered the pertinent information and then headed on down the trail. Thanks for the interesting earth cache.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Jeep_Dog	Found it	2/6/2016	Answers on the way! Gray adventure!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
AdventureWanderFind	Found it	2/6/2016	Found it! So cool!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
mizzucyclone	Found it	12/19/2015	Did this one while hiking with the scouts of Troop 9 in Carthage.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
ClanBogle	Found it	11/20/2015	Thanks	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
MisplacedBuckeyes	Found it	10/24/2015	Beautiful area to walk with the setting sun changing the hue of the sky and making it harder to navigate than normal. Thank you bringing us to this awesome area. TFTEC!!!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
wcsexton	Write note	10/17/2015	We claimed this one quite a while ago, but when in the area it's always nice to leave a picture of the tiny adventurers!!!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Mesozoic	Owner Maintenance	8/26/2015	Stopped by here and all is good.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
NicknPapa	Found it	8/1/2015	We hadn't been to Wildcat Glades for quite some time so today was a good day for the trip. Found both Earth caches with a couple of Nick's friends, enjoyed the hike in the woods. Email sent, you may get it twice. It seems that the email system has changed since the last time I used it.....	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
mayesclan	Found it	7/6/2015	1st timers and looked for something in the cave. Didn't realize what an earth cache was!!!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
TeamSauerKS	Found it	7/3/2015	Beautiful hike! Easy but puddles in places. Great earthcache!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
TeamSauerKS	Found it	7/3/2015	Beautiful hike! Easy but puddles in places. Great earthcache!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
wood-n-block	Found it	6/7/2015	We spent some time Sunday, picking up a few hides we've been neglecting including the Tornado caches and earthcaches. We were here a couple of years ago hunting for a cache that we never found. We can find this one. Thanks for the earthcache...email sent. wood-n-block	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
wcsexton	Found it	5/9/2015	This is a nice location on the trail. My 3 year old is convinced there is a bear in this cave. Thank you for the lesson!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
uintahiker	Found it	4/25/2015	Had a good time visiting Shoal Cliff Village Cave and walking around Wildcat Glade. Thanks for the EC!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
PrincessKatherine	Found it	4/9/2015	Working on retroactively creating a separate account for my daughter PrincessKat. She found this cache with her father WCSexton	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
pitcher12k	Found it	3/28/2015	Catching up on some old caches. TFTC! Sent answers with catcher12k while we were on vacation in MO!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
catcher12k	Found it	3/28/2015	Got this and the Shoal Cave earthcache while hiking in the area today. Tftc!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
CCB15	Found it	1/24/2015	Here for work and decided to get out and walk by the river. Then saw there was this cache here. Answers emailed...	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
bluedevil96	Found it	10/16/2014	This was as far as we made it on our hike around Silver Creek - and the stop the kids were most excited about. Great conservation area - enjoyed our day trip from Arkansas. TFTC!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Katerbug87	Found it	10/12/2014	Answers have been emailed. We were initially worried about this walking distance since my husband had knee surgery a few weeks ago. We may have over done it a little today, but we both agreed it was well worth it for the beautiful sights we saw today!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Mamaluvsracin	Found it	10/12/2014	Decided to grab the Earth cache souvenir today. TFTC nochange sent the email.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
nochange	Found it	10/12/2014	had to get out and get a souvenir so why not go after the second earthcache within a quarter mile. love these trails. I got the traditional cache that use top be here so getting here was easy. creek was up today but I suppose that comes with all the rain we got the last two days. email sent for me and mamaluvsracin. tftc	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Mo Trainman and X Teach	Found it	10/12/2014	Decided to do this at the last minute for the souvenir. Been here before, but didn't do cache.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
senoraD	Found it	10/12/2014	Found with theplumber who was responsible for bringing the tapemeasure (but left it on the carport0, son257, and Boston. We were here a few years ago to get a cac he. Thanks for putting an Earth Cache here. This is a great place to walk, not matter what the weather conditions.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
theplumber	Found it	10/12/2014	There was once a cache here, a few years ago. It was nice to return to the scene and think about the details of the site. Went off and left my tape measure on the carport, so had to guestimate. Thanks for the cache.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
son257	Found it	10/12/2014	went and got this earthcache today on a wet and damp day. e-mail answer TFTC	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Mo Trainman and X Teach	Write note	10/12/2014	Decided to grab an earth cache today at the last minute !! Water is up from all the rain. Nice trail	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
VikingChris	Found it	10/12/2014	Answers sent. It is a nice day for a hike, and to earn my earth souvenir. Neat cave. I had heard it was here but never knew exactly where. Thanks for setting up this cache.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
CrazyClymers	Found it	10/12/2014	Found today cause I had to have an earthcache. Thanks so much for posting this cache. Will send answers when get home :)	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
whereisitnow!	Found it	10/12/2014	Grabbed this with my grandson. Great walk. We had to guess at one answer. Sent in a message before we logged.	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
gregm94	Found it	10/12/2014	Cool cave tftc!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
train1904	Found it	10/9/2014	Had to be in Joplin today for a speaking engagement tonight, so I got here early enough to nab a few caches including the two new earthcaches. We hiked in from the east and it was pretty warm. Glad we got done before the storm arrived. SG sent the answers for both of us. Thanks for writing this one up. I remember getting a cache near here "many" years ago (in geocaching years it was long ago).	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
SpiritGuide	Found it	10/9/2014	Found with Train1904 while he was in town. Great location for an earth cache. Sending in answers for the both of us. TFTC<br><br><br><i>Found with <a href='https://play.google.com/store/apps/details?id=com.mobiltal.geoohLive'>Geooh Live</a></i>	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
chuck80196	Found it	10/3/2014	OCW Shoney1. Today was my 50th birthday so I wanted to have a big day of caching. Shoney and I decided on the Joplin and Baxter Springs and Galena Kansas area. We knew it would be an all day run. No specific goals but here is what we accomplished. 33 finds, 3 Earth Caches, 1 letterbox and 29 traditionals. We cached in 2 states got. 2 FTF's! Only 2 DNF's on the day. I knew these EC's would be our first stop. Great spot! I searched here for a cache once before. I didn't find it. Thanks for the adventure! L2$AD! T4t$!	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
Shoney1	Found it	10/3/2014	T F T C - - - F T F - -O C W chuck80196. Chuck had the day off work so a caching run was planned. We set our sights on western Missouri and started out early. It was a great day for caching with highs in the 60's. We found many great interesting caches. Good job on this Earthcache. We appreciate your efforts in placing this cache for our enjoyment. Shoney1 - Springfield, MO	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
geoawareUSA1	Publish Listing	10/2/2014	Published	https:/www.geocaching.com/geocache/GC565MZ_joplin-cave
georednek	Found it	5/24/2015	found...... awesome place....will b back again....tftc...	https://www.geocaching.com/geocache/GC8D4F_tytoona-cave-cache
ELK.Klan	Found it	5/24/2015	Found the cache while hiking...... signed a log that turned out not to be a geocache but another type of log. This entry was edited by ELK.Klan on Wednesday, 24 June 2015 at 15:13:06 UTC.	https://www.geocaching.com/geocache/GC8D4F_tytoona-cave-cache
ted28285	Found it	5/23/2011	I was here to claim the Earthcache for Arch Spring. But I've been here many times before over the years. It is too bad this natural area can't be a geocache of one nature or the other.	https://www.geocaching.com/geocache/GC8D4F_tytoona-cave-cache
SauceMan Games	Archive	9/16/2002	To whom it may concern, I will archive this cache to please the people interested, although I can't believe that so many people have been taking this cache to such an extreme measure. This cache was never intended to offend any single person or group. It was not intended to do anything except give geocachers a wonderful natural area to visit on their travels. I will aslo state that if the NSS would have posted all of their rules at the cave site, none of this would have ever been an issue. From some of the forums I have read, the NSS even stated this site would make a good place for a cache. I'm not saying that we weren't wrong in not asking permission, although if this would have been originally used as a virtual cache site, there would have been no legal grounds for any opposition, since this cave is listed on a publicly viewed website and since there are no rules stated at the site to say otherwise. You can also say that if there have been so many problems at this location, then the NSS should have posted No Trespassing signs on the property. I still believe that Geocachers help protect and clean-up areas such as this, because most of us don't want to see a place like this destroyed any more than the NSS or any other group does. Vandals come in many shapes and sizes and for anyone to specify that geocachers are vandals, this person needs to look within their own group, since many of them are geocachers. On a personal note, I have been inundated with enough e-mail to consider myself a business, so if anybody has problems, please voice them on the forums not through my personal e-mail. I'm not one to hold a grudge, but I will state that since some of the NSS members have attacked us in such an aggressive manner, I'm glad that I was able to retrieve not only my donation check to the NSS for the Tytoona Cave, but also my check to PCC for the T-shirts and bumper stickers that I bought to place in the cache. Anyway, no hard feelings on this side, but I hope my friends in the business & volunteer communities, enjoyed reading the e-mails I've been sending to them. They usually don't like having their friends threatened. Thanks, The Buzzard's	https://www.geocaching.com/geocache/GC8D4F_tytoona-cave-cache
Team KP	Found it	9/16/2002	Thank you to the Buzzard's for leading us to a natural wonder that we wouldn't have seen if it wouldn't have been for geocaching. We are sorry for the the havoc that the cave committee is causing. We also think that this is ridiculous! We are behind you 100%. What these people are trying to say is that geocachers are thieves and vandals. But, what they don't realize is that we are the biggest advocates of these sites. Geocaching has brought K and myself to many beautiful places, places we would have never seen and experienced. So, thanks to all that particapate in geocaching. We love it and we will do this as long as we live and breathe! Long live geocaching, Team KP	https://www.geocaching.com/geocache/GC8D4F_tytoona-cave-cache
