...1,county,X,...4
56,Suffolk-New York,1,870
56,Jefferson-New York,0,870
56,Lewis-New York,0,870
56,Onondaga-New York,0,870
56,Erie-New York,1,870
56,Livingston-New York,1,870
56,Cattaraugus-New York,1,870
56,Clinton-New York,0,912
56,Franklin-New York,0,912
56,Essex-New York,0,912
56,Hamilton-New York,0,912
56,Washington-New York,0,912
56,Warren-New York,0,912
56,Montgomery-New York,0,912
56,Schoharie-New York,0,912
56,Albany-New York,0,912
56,Columbia-New York,0,912
56,Ulster-New York,0,912
56,Sullivan-New York,0,912
56,Orange-New York,1,912
56,Putnam-New York,0,912
56,Suffolk-New York,1,912
56,Jefferson-New York,0,912
56,Lewis-New York,0,912
56,Onondaga-New York,0,912
56,Erie-New York,1,912
56,Livingston-New York,1,912
56,Cattaraugus-New York,1,912
56,Clinton-New York,0,914
56,Franklin-New York,0,914
56,Essex-New York,0,914
56,Hamilton-New York,0,914
56,Washington-New York,0,914
56,Warren-New York,0,914
56,Montgomery-New York,0,914
56,Schoharie-New York,0,914
56,Albany-New York,0,914
56,Columbia-New York,0,914
56,Ulster-New York,0,914
56,Sullivan-New York,0,914
56,Orange-New York,1,914
56,Putnam-New York,0,914
56,Suffolk-New York,1,914
56,Jefferson-New York,0,914
56,Lewis-New York,0,914
56,Onondaga-New York,0,914
56,Erie-New York,1,914
56,Livingston-New York,1,914
56,Cattaraugus-New York,1,914
56,Clinton-New York,0,976
56,Franklin-New York,0,976
56,Essex-New York,0,976
56,Hamilton-New York,0,976
56,Washington-New York,0,976
56,Warren-New York,0,976
56,Montgomery-New York,0,976
56,Schoharie-New York,0,976
56,Albany-New York,0,976
56,Columbia-New York,0,976
56,Ulster-New York,0,976
56,Sullivan-New York,0,976
56,Orange-New York,1,976
56,Putnam-New York,0,976
56,Suffolk-New York,1,976
56,Jefferson-New York,0,976
56,Lewis-New York,0,976
56,Onondaga-New York,0,976
56,Erie-New York,1,976
56,Livingston-New York,1,976
56,Cattaraugus-New York,1,976
56,Clinton-New York,0,1148
56,Franklin-New York,0,1148
56,Essex-New York,0,1148
56,Hamilton-New York,0,1148
56,Washington-New York,0,1148
56,Warren-New York,0,1148
56,Montgomery-New York,0,1148
56,Schoharie-New York,0,1148
56,Albany-New York,0,1148
56,Columbia-New York,0,1148
56,Ulster-New York,0,1148
56,Sullivan-New York,0,1148
56,Orange-New York,1,1148
56,Putnam-New York,0,1148
56,Suffolk-New York,1,1148
56,Jefferson-New York,0,1148
56,Lewis-New York,0,1148
56,Onondaga-New York,0,1148
56,Erie-New York,1,1148
56,Livingston-New York,1,1148
56,Cattaraugus-New York,1,1148
56,Clinton-New York,0,1262
56,Franklin-New York,0,1262
56,Essex-New York,0,1262
56,Hamilton-New York,0,1262
56,Washington-New York,0,1262
56,Warren-New York,0,1262
56,Montgomery-New York,0,1262
56,Schoharie-New York,0,1262
56,Albany-New York,0,1262
56,Columbia-New York,0,1262
56,Ulster-New York,0,1262
56,Sullivan-New York,0,1262
56,Orange-New York,0,1262
56,Putnam-New York,0,1262
56,Suffolk-New York,1,1262
56,Jefferson-New York,0,1262
56,Lewis-New York,0,1262
56,Onondaga-New York,0,1262
56,Erie-New York,0,1262
56,Livingston-New York,0,1262
56,Cattaraugus-New York,1,1262
56,Clinton-New York,0,2082
56,Franklin-New York,0,2082
56,Essex-New York,0,2082
56,Hamilton-New York,0,2082
56,Washington-New York,0,2082
56,Warren-New York,0,2082
56,Montgomery-New York,0,2082
56,Schoharie-New York,0,2082
56,Albany-New York,0,2082
56,Columbia-New York,0,2082
56,Ulster-New York,0,2082
56,Sullivan-New York,0,2082
56,Orange-New York,0,2082
56,Putnam-New York,0,2082
56,Suffolk-New York,0,2082
56,Jefferson-New York,0,2082
56,Lewis-New York,0,2082
56,Onondaga-New York,0,2082
56,Erie-New York,0,2082
56,Livingston-New York,0,2082
56,Cattaraugus-New York,1,2082
56,Clinton-New York,0,2454
56,Franklin-New York,0,2454
56,Essex-New York,0,2454
56,Hamilton-New York,0,2454
56,Washington-New York,0,2454
56,Warren-New York,0,2454
56,Montgomery-New York,0,2454
56,Schoharie-New York,0,2454
56,Albany-New York,0,2454
56,Columbia-New York,0,2454
56,Ulster-New York,0,2454
56,Sullivan-New York,0,2454
56,Orange-New York,0,2454
56,Putnam-New York,0,2454
56,Suffolk-New York,0,2454
56,Jefferson-New York,0,2454
56,Lewis-New York,0,2454
56,Onondaga-New York,0,2454
56,Erie-New York,0,2454
56,Livingston-New York,0,2454
56,Cattaraugus-New York,0,2454
57,Clinton-New York,1,10
57,Franklin-New York,1,10
57,Essex-New York,1,10
57,Hamilton-New York,1,10
57,Washington-New York,1,10
57,Warren-New York,1,10
57,Montgomery-New York,1,10
57,Schoharie-New York,0,10
57,Albany-New York,0,10
57,Columbia-New York,1,10
57,Ulster-New York,1,10
57,Sullivan-New York,1,10
57,Orange-New York,1,10
57,Putnam-New York,1,10
57,Suffolk-New York,1,10
57,Jefferson-New York,1,10
57,Lewis-New York,1,10
57,Onondaga-New York,1,10
57,Erie-New York,1,10
57,Livingston-New York,1,10
57,Cattaraugus-New York,1,10
57,Clinton-New York,1,44
57,Franklin-New York,1,44
57,Essex-New York,1,44
57,Hamilton-New York,1,44
57,Washington-New York,1,44
57,Warren-New York,1,44
57,Montgomery-New York,1,44
57,Schoharie-New York,0,44
57,Albany-New York,0,44
57,Columbia-New York,1,44
57,Ulster-New York,1,44
57,Sullivan-New York,1,44
57,Orange-New York,1,44
57,Putnam-New York,1,44
57,Suffolk-New York,1,44
57,Jefferson-New York,1,44
57,Lewis-New York,1,44
57,Onondaga-New York,1,44
57,Erie-New York,1,44
57,Livingston-New York,1,44
57,Cattaraugus-New York,1,44
57,Clinton-New York,1,104
57,Franklin-New York,1,104
57,Essex-New York,1,104
57,Hamilton-New York,1,104
57,Washington-New York,1,104
57,Warren-New York,1,104
57,Montgomery-New York,1,104
57,Schoharie-New York,0,104
57,Albany-New York,0,104
57,Columbia-New York,1,104
57,Ulster-New York,1,104
57,Sullivan-New York,1,104
57,Orange-New York,1,104
57,Putnam-New York,1,104
57,Suffolk-New York,1,104
57,Jefferson-New York,1,104
57,Lewis-New York,1,104
57,Onondaga-New York,1,104
57,Erie-New York,1,104
57,Livingston-New York,1,104
57,Cattaraugus-New York,1,104
57,Clinton-New York,1,186
57,Franklin-New York,1,186
57,Essex-New York,1,186
57,Hamilton-New York,1,186
57,Washington-New York,1,186
57,Warren-New York,1,186
57,Montgomery-New York,1,186
57,Schoharie-New York,0,186
57,Albany-New York,0,186
57,Columbia-New York,1,186
57,Ulster-New York,1,186
57,Sullivan-New York,1,186
57,Orange-New York,1,186
57,Putnam-New York,1,186
57,Suffolk-New York,1,186
57,Jefferson-New York,1,186
57,Lewis-New York,1,186
57,Onondaga-New York,1,186
57,Erie-New York,1,186
57,Livingston-New York,1,186
57,Cattaraugus-New York,1,186
57,Clinton-New York,1,282
57,Franklin-New York,1,282
57,Essex-New York,1,282
57,Hamilton-New York,1,282
57,Washington-New York,1,282
57,Warren-New York,1,282
57,Montgomery-New York,1,282
57,Schoharie-New York,0,282
57,Albany-New York,0,282
57,Columbia-New York,1,282
57,Ulster-New York,1,282
57,Sullivan-New York,1,282
57,Orange-New York,1,282
57,Putnam-New York,1,282
57,Suffolk-New York,1,282
57,Jefferson-New York,1,282
57,Lewis-New York,1,282
57,Onondaga-New York,1,282
57,Erie-New York,1,282
57,Livingston-New York,1,282
57,Cattaraugus-New York,1,282
57,Clinton-New York,1,614
57,Franklin-New York,1,614
57,Essex-New York,0,614
57,Hamilton-New York,1,614
57,Washington-New York,1,614
57,Warren-New York,0,614
57,Montgomery-New York,0,614
57,Schoharie-New York,0,614
57,Albany-New York,0,614
57,Columbia-New York,0,614
57,Ulster-New York,0,614
57,Sullivan-New York,0,614
57,Orange-New York,1,614
57,Putnam-New York,1,614
57,Suffolk-New York,1,614
57,Jefferson-New York,0,614
57,Lewis-New York,1,614
57,Onondaga-New York,1,614
57,Erie-New York,1,614
57,Livingston-New York,1,614
57,Cattaraugus-New York,1,614
57,Clinton-New York,1,626
57,Franklin-New York,1,626
57,Essex-New York,0,626
57,Hamilton-New York,1,626
57,Washington-New York,1,626
57,Warren-New York,0,626
57,Montgomery-New York,0,626
57,Schoharie-New York,0,626
57,Albany-New York,0,626
57,Columbia-New York,0,626
57,Ulster-New York,0,626
57,Sullivan-New York,0,626
57,Orange-New York,1,626
57,Putnam-New York,1,626
57,Suffolk-New York,1,626
57,Jefferson-New York,0,626
57,Lewis-New York,1,626
57,Onondaga-New York,1,626
57,Erie-New York,1,626
57,Livingston-New York,1,626
57,Cattaraugus-New York,1,626
57,Clinton-New York,1,656
57,Franklin-New York,1,656
57,Essex-New York,0,656
57,Hamilton-New York,1,656
57,Washington-New York,1,656
57,Warren-New York,0,656
57,Montgomery-New York,0,656
57,Schoharie-New York,0,656
57,Albany-New York,0,656
57,Columbia-New York,0,656
57,Ulster-New York,0,656
57,Sullivan-New York,0,656
57,Orange-New York,1,656
57,Putnam-New York,1,656
57,Suffolk-New York,1,656
57,Jefferson-New York,0,656
57,Lewis-New York,1,656
57,Onondaga-New York,1,656
57,Erie-New York,1,656
57,Livingston-New York,1,656
57,Cattaraugus-New York,1,656
57,Clinton-New York,1,678
57,Franklin-New York,1,678
57,Essex-New York,0,678
57,Hamilton-New York,1,678
57,Washington-New York,1,678
57,Warren-New York,0,678
57,Montgomery-New York,0,678
57,Schoharie-New York,0,678
57,Albany-New York,0,678
57,Columbia-New York,0,678
57,Ulster-New York,0,678
57,Sullivan-New York,0,678
57,Orange-New York,1,678
57,Putnam-New York,1,678
57,Suffolk-New York,1,678
57,Jefferson-New York,0,678
57,Lewis-New York,1,678
57,Onondaga-New York,1,678
57,Erie-New York,1,678
57,Livingston-New York,1,678
57,Cattaraugus-New York,1,678
57,Clinton-New York,1,682
57,Franklin-New York,1,682
57,Essex-New York,0,682
57,Hamilton-New York,1,682
57,Washington-New York,1,682
57,Warren-New York,0,682
57,Montgomery-New York,0,682
57,Schoharie-New York,0,682
57,Albany-New York,0,682
57,Columbia-New York,0,682
57,Ulster-New York,0,682
57,Sullivan-New York,0,682
57,Orange-New York,1,682
57,Putnam-New York,1,682
57,Suffolk-New York,1,682
57,Jefferson-New York,0,682
57,Lewis-New York,1,682
57,Onondaga-New York,1,682
57,Erie-New York,1,682
57,Livingston-New York,1,682
57,Cattaraugus-New York,1,682
57,Clinton-New York,1,684
57,Franklin-New York,1,684
57,Essex-New York,0,684
57,Hamilton-New York,1,684
57,Washington-New York,1,684
57,Warren-New York,0,684
57,Montgomery-New York,0,684
57,Schoharie-New York,0,684
57,Albany-New York,0,684
57,Columbia-New York,0,684
57,Ulster-New York,0,684
57,Sullivan-New York,0,684
57,Orange-New York,1,684
57,Putnam-New York,1,684
57,Suffolk-New York,1,684
57,Jefferson-New York,0,684
57,Lewis-New York,1,684
57,Onondaga-New York,1,684
57,Erie-New York,1,684
57,Livingston-New York,1,684
57,Cattaraugus-New York,1,684
57,Clinton-New York,1,694
57,Franklin-New York,1,694
57,Essex-New York,0,694
57,Hamilton-New York,1,694
57,Washington-New York,1,694
57,Warren-New York,0,694
57,Montgomery-New York,0,694
57,Schoharie-New York,0,694
57,Albany-New York,0,694
57,Columbia-New York,0,694
57,Ulster-New York,0,694
57,Sullivan-New York,0,694
57,Orange-New York,1,694
57,Putnam-New York,1,694
57,Suffolk-New York,1,694
57,Jefferson-New York,0,694
57,Lewis-New York,1,694
57,Onondaga-New York,1,694
57,Erie-New York,1,694
57,Livingston-New York,1,694
57,Cattaraugus-New York,1,694
57,Clinton-New York,0,776
57,Franklin-New York,0,776
57,Essex-New York,0,776
57,Hamilton-New York,0,776
57,Washington-New York,0,776
57,Warren-New York,0,776
57,Montgomery-New York,0,776
57,Schoharie-New York,0,776
57,Albany-New York,0,776
57,Columbia-New York,0,776
57,Ulster-New York,0,776
57,Sullivan-New York,0,776
57,Orange-New York,1,776
57,Putnam-New York,0,776
57,Suffolk-New York,1,776
57,Jefferson-New York,0,776
57,Lewis-New York,0,776
57,Onondaga-New York,0,776
57,Erie-New York,1,776
57,Livingston-New York,1,776
57,Cattaraugus-New York,1,776
57,Clinton-New York,0,856
57,Franklin-New York,0,856
57,Essex-New York,0,856
57,Hamilton-New York,0,856
57,Washington-New York,0,856
57,Warren-New York,0,856
57,Montgomery-New York,0,856
57,Schoharie-New York,0,856
57,Albany-New York,0,856
57,Columbia-New York,0,856
57,Ulster-New York,0,856
57,Sullivan-New York,0,856
57,Orange-New York,1,856
57,Putnam-New York,0,856
57,Suffolk-New York,1,856
57,Jefferson-New York,0,856
57,Lewis-New York,0,856
57,Onondaga-New York,0,856
57,Erie-New York,1,856
57,Livingston-New York,1,856
57,Cattaraugus-New York,1,856
57,Clinton-New York,0,886
57,Franklin-New York,0,886
57,Essex-New York,0,886
57,Hamilton-New York,0,886
57,Washington-New York,0,886
57,Warren-New York,0,886
57,Montgomery-New York,0,886
57,Schoharie-New York,0,886
57,Albany-New York,0,886
57,Columbia-New York,0,886
57,Ulster-New York,0,886
57,Sullivan-New York,0,886
57,Orange-New York,1,886
57,Putnam-New York,0,886
57,Suffolk-New York,1,886
57,Jefferson-New York,0,886
57,Lewis-New York,0,886
57,Onondaga-New York,0,886
57,Erie-New York,1,886
57,Livingston-New York,1,886
57,Cattaraugus-New York,1,886
57,Clinton-New York,0,888
57,Franklin-New York,0,888
57,Essex-New York,0,888
57,Hamilton-New York,0,888
57,Washington-New York,0,888
57,Warren-New York,0,888
57,Montgomery-New York,0,888
57,Schoharie-New York,0,888
57,Albany-New York,0,888
57,Columbia-New York,0,888
57,Ulster-New York,0,888
57,Sullivan-New York,0,888
57,Orange-New York,1,888
57,Putnam-New York,0,888
57,Suffolk-New York,1,888
57,Jefferson-New York,0,888
57,Lewis-New York,0,888
57,Onondaga-New York,0,888
57,Erie-New York,1,888
57,Livingston-New York,1,888
57,Cattaraugus-New York,1,888
57,Clinton-New York,0,916
57,Franklin-New York,0,916
57,Essex-New York,0,916
57,Hamilton-New York,0,916
57,Washington-New York,0,916
57,Warren-New York,0,916
57,Montgomery-New York,0,916
57,Schoharie-New York,0,916
57,Albany-New York,0,916
57,Columbia-New York,0,916
57,Ulster-New York,0,916
57,Sullivan-New York,0,916
57,Orange-New York,1,916
57,Putnam-New York,0,916
57,Suffolk-New York,1,916
57,Jefferson-New York,0,916
57,Lewis-New York,0,916
57,Onondaga-New York,0,916
57,Erie-New York,1,916
57,Livingston-New York,1,916
57,Cattaraugus-New York,1,916
57,Clinton-New York,0,1080
57,Franklin-New York,0,1080
57,Essex-New York,0,1080
57,Hamilton-New York,0,1080
57,Washington-New York,0,1080
57,Warren-New York,0,1080
57,Montgomery-New York,0,1080
57,Schoharie-New York,0,1080
57,Albany-New York,0,1080
57,Columbia-New York,0,1080
57,Ulster-New York,0,1080
57,Sullivan-New York,0,1080
57,Orange-New York,1,1080
57,Putnam-New York,0,1080
57,Suffolk-New York,1,1080
57,Jefferson-New York,0,1080
57,Lewis-New York,0,1080
57,Onondaga-New York,0,1080
57,Erie-New York,1,1080
57,Livingston-New York,1,1080
57,Cattaraugus-New York,1,1080
57,Clinton-New York,0,1164
57,Franklin-New York,0,1164
57,Essex-New York,0,1164
57,Hamilton-New York,0,1164
57,Washington-New York,0,1164
57,Warren-New York,0,1164
57,Montgomery-New York,0,1164
57,Schoharie-New York,0,1164
57,Albany-New York,0,1164
57,Columbia-New York,0,1164
57,Ulster-New York,0,1164
57,Sullivan-New York,0,1164
57,Orange-New York,0,1164
57,Putnam-New York,0,1164
57,Suffolk-New York,1,1164
57,Jefferson-New York,0,1164
57,Lewis-New York,0,1164
57,Onondaga-New York,0,1164
57,Erie-New York,0,1164
57,Livingston-New York,0,1164
57,Cattaraugus-New York,1,1164
57,Clinton-New York,0,1364
57,Franklin-New York,0,1364
57,Essex-New York,0,1364
57,Hamilton-New York,0,1364
57,Washington-New York,0,1364
57,Warren-New York,0,1364
57,Montgomery-New York,0,1364
57,Schoharie-New York,0,1364
57,Albany-New York,0,1364
57,Columbia-New York,0,1364
57,Ulster-New York,0,1364
57,Sullivan-New York,0,1364
57,Orange-New York,0,1364
57,Putnam-New York,0,1364
57,Suffolk-New York,1,1364
57,Jefferson-New York,0,1364
57,Lewis-New York,0,1364
57,Onondaga-New York,0,1364
57,Erie-New York,0,1364
57,Livingston-New York,0,1364
57,Cattaraugus-New York,1,1364
57,Clinton-New York,0,1750
57,Franklin-New York,0,1750
57,Essex-New York,0,1750
57,Hamilton-New York,0,1750
57,Washington-New York,0,1750
57,Warren-New York,0,1750
57,Montgomery-New York,0,1750
57,Schoharie-New York,0,1750
57,Albany-New York,0,1750
57,Columbia-New York,0,1750
57,Ulster-New York,0,1750
57,Sullivan-New York,0,1750
57,Orange-New York,0,1750
57,Putnam-New York,0,1750
57,Suffolk-New York,0,1750
57,Jefferson-New York,0,1750
57,Lewis-New York,0,1750
57,Onondaga-New York,0,1750
57,Erie-New York,0,1750
57,Livingston-New York,0,1750
57,Cattaraugus-New York,1,1750
57,Clinton-New York,0,2122
57,Franklin-New York,0,2122
57,Essex-New York,0,2122
57,Hamilton-New York,0,2122
57,Washington-New York,0,2122
57,Warren-New York,0,2122
57,Montgomery-New York,0,2122
57,Schoharie-New York,0,2122
57,Albany-New York,0,2122
57,Columbia-New York,0,2122
57,Ulster-New York,0,2122
57,Sullivan-New York,0,2122
57,Orange-New York,0,2122
57,Putnam-New York,0,2122
57,Suffolk-New York,0,2122
57,Jefferson-New York,0,2122
57,Lewis-New York,0,2122
57,Onondaga-New York,0,2122
57,Erie-New York,0,2122
57,Livingston-New York,0,2122
57,Cattaraugus-New York,1,2122
57,Clinton-New York,0,3386
57,Franklin-New York,0,3386
57,Essex-New York,0,3386
57,Hamilton-New York,0,3386
57,Washington-New York,0,3386
57,Warren-New York,0,3386
57,Montgomery-New York,0,3386
57,Schoharie-New York,0,3386
57,Albany-New York,0,3386
57,Columbia-New York,0,3386
57,Ulster-New York,0,3386
57,Sullivan-New York,0,3386
57,Orange-New York,0,3386
57,Putnam-New York,0,3386
57,Suffolk-New York,0,3386
57,Jefferson-New York,0,3386
57,Lewis-New York,0,3386
57,Onondaga-New York,0,3386
57,Erie-New York,0,3386
57,Livingston-New York,0,3386
57,Cattaraugus-New York,0,3386
58,Clinton-New York,1,22
58,Franklin-New York,1,22
58,Essex-New York,1,22
58,Hamilton-New York,1,22
58,Washington-New York,1,22
58,Warren-New York,1,22
58,Montgomery-New York,1,22
58,Schoharie-New York,0,22
58,Albany-New York,0,22
58,Columbia-New York,1,22
58,Ulster-New York,1,22
58,Sullivan-New York,1,22
58,Orange-New York,1,22
58,Putnam-New York,1,22
58,Suffolk-New York,1,22
58,Jefferson-New York,1,22
58,Lewis-New York,1,22
58,Onondaga-New York,1,22
58,Erie-New York,1,22
58,Livingston-New York,1,22
58,Cattaraugus-New York,1,22
58,Clinton-New York,1,72
58,Franklin-New York,1,72
58,Essex-New York,1,72
58,Hamilton-New York,1,72
58,Washington-New York,1,72
58,Warren-New York,1,72
58,Montgomery-New York,1,72
58,Schoharie-New York,0,72
58,Albany-New York,0,72
58,Columbia-New York,1,72
58,Ulster-New York,1,72
58,Sullivan-New York,1,72
58,Orange-New York,1,72
58,Putnam-New York,1,72
58,Suffolk-New York,1,72
58,Jefferson-New York,1,72
58,Lewis-New York,1,72
58,Onondaga-New York,1,72
58,Erie-New York,1,72
58,Livingston-New York,1,72
58,Cattaraugus-New York,1,72
58,Clinton-New York,1,244
58,Franklin-New York,1,244
58,Essex-New York,1,244
58,Hamilton-New York,1,244
58,Washington-New York,1,244
58,Warren-New York,1,244
58,Montgomery-New York,1,244
58,Schoharie-New York,0,244
58,Albany-New York,0,244
58,Columbia-New York,1,244
58,Ulster-New York,1,244
58,Sullivan-New York,1,244
58,Orange-New York,1,244
58,Putnam-New York,1,244
58,Suffolk-New York,1,244
58,Jefferson-New York,1,244
58,Lewis-New York,1,244
58,Onondaga-New York,1,244
58,Erie-New York,1,244
58,Livingston-New York,1,244
58,Cattaraugus-New York,1,244
58,Clinton-New York,1,328
58,Franklin-New York,1,328
58,Essex-New York,1,328
58,Hamilton-New York,1,328
58,Washington-New York,1,328
58,Warren-New York,1,328
58,Montgomery-New York,1,328
58,Schoharie-New York,0,328
58,Albany-New York,0,328
58,Columbia-New York,1,328
58,Ulster-New York,1,328
58,Sullivan-New York,1,328
58,Orange-New York,1,328
58,Putnam-New York,1,328
58,Suffolk-New York,1,328
58,Jefferson-New York,1,328
58,Lewis-New York,1,328
58,Onondaga-New York,1,328
58,Erie-New York,1,328
58,Livingston-New York,1,328
58,Cattaraugus-New York,1,328
58,Clinton-New York,1,550
58,Franklin-New York,1,550
58,Essex-New York,0,550
58,Hamilton-New York,1,550
58,Washington-New York,1,550
58,Warren-New York,0,550
58,Montgomery-New York,0,550
58,Schoharie-New York,0,550
58,Albany-New York,0,550
58,Columbia-New York,0,550
58,Ulster-New York,0,550
58,Sullivan-New York,0,550
58,Orange-New York,1,550
58,Putnam-New York,1,550
58,Suffolk-New York,1,550
58,Jefferson-New York,0,550
58,Lewis-New York,1,550
58,Onondaga-New York,1,550
58,Erie-New York,1,550
58,Livingston-New York,1,550
58,Cattaraugus-New York,1,550
58,Clinton-New York,1,556
58,Franklin-New York,1,556
58,Essex-New York,0,556
58,Hamilton-New York,1,556
58,Washington-New York,1,556
58,Warren-New York,0,556
58,Montgomery-New York,0,556
58,Schoharie-New York,0,556
58,Albany-New York,0,556
58,Columbia-New York,0,556
58,Ulster-New York,0,556
58,Sullivan-New York,0,556
58,Orange-New York,1,556
58,Putnam-New York,1,556
58,Suffolk-New York,1,556
58,Jefferson-New York,0,556
58,Lewis-New York,1,556
58,Onondaga-New York,1,556
58,Erie-New York,1,556
58,Livingston-New York,1,556
58,Cattaraugus-New York,1,556
58,Clinton-New York,1,612
58,Franklin-New York,1,612
58,Essex-New York,0,612
58,Hamilton-New York,1,612
58,Washington-New York,1,612
58,Warren-New York,0,612
58,Montgomery-New York,0,612
58,Schoharie-New York,0,612
58,Albany-New York,0,612
58,Columbia-New York,0,612
58,Ulster-New York,0,612
58,Sullivan-New York,0,612
58,Orange-New York,1,612
58,Putnam-New York,1,612
58,Suffolk-New York,1,612
58,Jefferson-New York,0,612
58,Lewis-New York,1,612
58,Onondaga-New York,1,612
58,Erie-New York,1,612
58,Livingston-New York,1,612
58,Cattaraugus-New York,1,612
58,Clinton-New York,1,620
58,Franklin-New York,1,620
58,Essex-New York,0,620
58,Hamilton-New York,1,620
58,Washington-New York,1,620
58,Warren-New York,0,620
58,Montgomery-New York,0,620
58,Schoharie-New York,0,620
58,Albany-New York,0,620
58,Columbia-New York,0,620
58,Ulster-New York,0,620
58,Sullivan-New York,0,620
58,Orange-New York,1,620
58,Putnam-New York,1,620
58,Suffolk-New York,1,620
58,Jefferson-New York,0,620
58,Lewis-New York,1,620
58,Onondaga-New York,1,620
58,Erie-New York,1,620
58,Livingston-New York,1,620
58,Cattaraugus-New York,1,620
58,Clinton-New York,1,622
58,Franklin-New York,1,622
58,Essex-New York,0,622
58,Hamilton-New York,1,622
58,Washington-New York,1,622
58,Warren-New York,0,622
58,Montgomery-New York,0,622
58,Schoharie-New York,0,622
58,Albany-New York,0,622
58,Columbia-New York,0,622
58,Ulster-New York,0,622
58,Sullivan-New York,0,622
58,Orange-New York,1,622
58,Putnam-New York,1,622
58,Suffolk-New York,1,622
58,Jefferson-New York,0,622
58,Lewis-New York,1,622
58,Onondaga-New York,1,622
58,Erie-New York,1,622
58,Livingston-New York,1,622
58,Cattaraugus-New York,1,622
58,Clinton-New York,1,664
58,Franklin-New York,1,664
58,Essex-New York,0,664
58,Hamilton-New York,1,664
58,Washington-New York,1,664
58,Warren-New York,0,664
58,Montgomery-New York,0,664
58,Schoharie-New York,0,664
58,Albany-New York,0,664
58,Columbia-New York,0,664
58,Ulster-New York,0,664
58,Sullivan-New York,0,664
58,Orange-New York,1,664
58,Putnam-New York,1,664
58,Suffolk-New York,1,664
58,Jefferson-New York,0,664
58,Lewis-New York,1,664
58,Onondaga-New York,1,664
58,Erie-New York,1,664
58,Livingston-New York,1,664
58,Cattaraugus-New York,1,664
58,Clinton-New York,1,682
58,Franklin-New York,1,682
58,Essex-New York,0,682
58,Hamilton-New York,1,682
58,Washington-New York,1,682
58,Warren-New York,0,682
58,Montgomery-New York,0,682
58,Schoharie-New York,0,682
58,Albany-New York,0,682
58,Columbia-New York,0,682
58,Ulster-New York,0,682
58,Sullivan-New York,0,682
58,Orange-New York,1,682
58,Putnam-New York,1,682
58,Suffolk-New York,1,682
58,Jefferson-New York,0,682
58,Lewis-New York,1,682
58,Onondaga-New York,1,682
58,Erie-New York,1,682
58,Livingston-New York,1,682
58,Cattaraugus-New York,1,682
58,Clinton-New York,1,690
58,Franklin-New York,1,690
58,Essex-New York,0,690
58,Hamilton-New York,1,690
58,Washington-New York,1,690
58,Warren-New York,0,690
58,Montgomery-New York,0,690
58,Schoharie-New York,0,690
58,Albany-New York,0,690
58,Columbia-New York,0,690
58,Ulster-New York,0,690
58,Sullivan-New York,0,690
58,Orange-New York,1,690
58,Putnam-New York,1,690
58,Suffolk-New York,1,690
58,Jefferson-New York,0,690
58,Lewis-New York,1,690
58,Onondaga-New York,1,690
58,Erie-New York,1,690
58,Livingston-New York,1,690
58,Cattaraugus-New York,1,690
58,Clinton-New York,1,726
58,Franklin-New York,1,726
58,Essex-New York,0,726
58,Hamilton-New York,1,726
58,Washington-New York,1,726
58,Warren-New York,0,726
58,Montgomery-New York,0,726
58,Schoharie-New York,0,726
58,Albany-New York,0,726
58,Columbia-New York,0,726
58,Ulster-New York,0,726
58,Sullivan-New York,0,726
58,Orange-New York,1,726
58,Putnam-New York,1,726
58,Suffolk-New York,1,726
58,Jefferson-New York,0,726
58,Lewis-New York,1,726
58,Onondaga-New York,1,726
58,Erie-New York,1,726
58,Livingston-New York,1,726
58,Cattaraugus-New York,1,726
58,Clinton-New York,1,730
58,Franklin-New York,1,730
58,Essex-New York,0,730
58,Hamilton-New York,1,730
58,Washington-New York,1,730
58,Warren-New York,0,730
58,Montgomery-New York,0,730
58,Schoharie-New York,0,730
58,Albany-New York,0,730
58,Columbia-New York,0,730
58,Ulster-New York,0,730
58,Sullivan-New York,0,730
58,Orange-New York,1,730
58,Putnam-New York,1,730
58,Suffolk-New York,1,730
58,Jefferson-New York,0,730
58,Lewis-New York,1,730
58,Onondaga-New York,1,730
58,Erie-New York,1,730
58,Livingston-New York,1,730
58,Cattaraugus-New York,1,730
58,Clinton-New York,0,748
58,Franklin-New York,0,748
58,Essex-New York,0,748
58,Hamilton-New York,0,748
58,Washington-New York,0,748
58,Warren-New York,0,748
58,Montgomery-New York,0,748
58,Schoharie-New York,0,748
58,Albany-New York,0,748
58,Columbia-New York,0,748
58,Ulster-New York,0,748
58,Sullivan-New York,0,748
58,Orange-New York,1,748
58,Putnam-New York,0,748
58,Suffolk-New York,1,748
58,Jefferson-New York,0,748
58,Lewis-New York,0,748
58,Onondaga-New York,0,748
58,Erie-New York,1,748
58,Livingston-New York,1,748
58,Cattaraugus-New York,1,748
58,Clinton-New York,0,930
58,Franklin-New York,0,930
58,Essex-New York,0,930
58,Hamilton-New York,0,930
58,Washington-New York,0,930
58,Warren-New York,0,930
58,Montgomery-New York,0,930
58,Schoharie-New York,0,930
58,Albany-New York,0,930
58,Columbia-New York,0,930
58,Ulster-New York,0,930
58,Sullivan-New York,0,930
58,Orange-New York,1,930
58,Putnam-New York,0,930
58,Suffolk-New York,1,930
58,Jefferson-New York,0,930
58,Lewis-New York,0,930
58,Onondaga-New York,0,930
58,Erie-New York,1,930
