users	status	date	clean_log	i
SP4FUN	Found it	9/22/2018	We stopped at Flint Ridge on the way home from dropping our son at college. The park is amazing. The visitor's center and trails are worth at least 2 hours of your time. Thank you for placing and maintaining this Earthcache!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Lawntonlookers	Found it	9/19/2018	Stopped by for this earth cache on my way to Dayton, OH for the B&O Historical Society convention being held in Dayton. Answers sent to the CO. Thanks for the earth Cache and the information on flint.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
tominohio	Found it	8/9/2018	Great place to visit. Answers to follow.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
weciii	Found it	7/27/2018	I have fulfilled the mission and have sent the necessary answers to the cache's owner. Thanks for the fun.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Geo Caver	Found it	7/17/2018	#7529 Interesting place. After gathering the required information I headed one down the trail to search for the old cache hidden here, Thanks FTF	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
mizmackin	Found it	7/14/2018	What a great tribute to Ohio's natural and geologic history. Spent time in the museum and chatted with a knowledgable young man working there. Spent time walking the Quarry Trail and checking out the quarry pits. My husband and I are planning a trip back to spend some time there at some future date. Thanks for setting up this cache.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Periwinkle128	Found it	6/7/2018	E-mail with answers has been sent. Caching our way back home to Michigan. We went zip-lining at The Wilds yesterday. TFTC!!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
BWJM	Found it	5/28/2018	Found it! #7206. Day 8 of my trip to GeoWoodstock 2018 with ktemJohn and Mountian Goat. Today is our long trip home. An early start at 4am allowed us to cache and dash through Kentucky, Ohio, West Virginia, Pennsylvania, New York and Ontario. It was a lean list today, but a fair bit of old ones. TFTC! It's nice to be back home again! Cool earthcache! Answers were submitted by Mountian Goat on behalf of the team.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
ktemJohn	Found it	5/28/2018	We stopped to find the oldie cache and then decided to find the 2 earthcahes while we were here. Thanks for the interesting earthcache. We enjoyed walking around gathering the information. TFTC	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Mountian Goat	Found it	5/28/2018	This is a place I likely could have spent a good part of a day walking around and taking in the sights and knowledge. But we are trying to get back to Ontario before tomorrow and have many more caches to add. I want to thank you for bringing us here. TFTC	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
smithj9	Found it	5/27/2018	Acachingcat and I left about 6am to drive from Cincinnati East through West Virginia and into Pensylvania. We had 9 caches on our to-do list while on the way, and managed to get 8 out of the 9 done. We also tried to stop in each county we went through and grab at least 1 cache. We needed two more states to bring our new states total up to 5 for this trip. We didn't get back to the motel until about 11pm, but we saw a lot of neat things along the way. Thanks to all the CO's for placing and maintaining these for us to enjoy while in the area from Florida for the long weekend! Acachingcat has sent in any required information and photos if required will be with his log.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
acachingcat	Found it	5/27/2018	Smithj9 and I decided to get up early today and drive from Cincinnati East through West Virginia and into Pensylvania. We needed two more states to bring our new states total up to 5 for this trip. We had 9 caches on our to-do list while on the way, and managed to get 8 out of the 9 done. We also tried to stop in each county we went through and grab at least 1 cache. It turned out to be a long day, but we saw a lot of cool stuff and new territory along the way and it was a nice day trip before flying back to Ocala, FL Memorial Day morning. Thanks to all the CO's for placing and maintaining these for us to enjoy while in the area from Florida for the long weekend! I will be sending any required information for Challenges, Earthcaches, Virtuals, etc. for myself and Smithj9.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
papermanone & catlover	Found it	5/25/2018	On my way to the GIGA event in Cincinnati, Ohio looking for Virtuals, Earthcaches, and Webcams. My thanks to the CO for placing this great earthcache. Email sent, favorite point added, and in some cases a photo(s) was uploaded. Earthcache No. 2360	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
schwandt	Found it	5/24/2018	My GeoWoodstock Giga roadtrip included seven days on the road, traveling through and caching in six states (Maryland, West Virginia, Ohio, Kentucky, Indiana, and Virginia) that included 270+ cache finds in 60+ counties, with the most popular type being Earthcaches, followed by virtuals, unknowns, and lab caches. In addition to the Giga, I attended another event in Newark, Ohio. Day 2 took me west and north through West Virginia into eastern Ohio and then across to the Columbus area. My focus was on expanding my counties cached in both states while making it to visit with a longtime friend in the evening. I was able to achieve both objectives while visiting a high number of the Earthcaches and virtual caches. I really like this area and am quite pleased that the Earthcaches brought me here. A message has been sent with my responses. Thanks for the learning opportunity of this Earthcache.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Stews Crew	Found it	5/24/2018	Stopped for a couple of Earth Caches with HaveBirdWillGeo on our way down to Cincinnati for the GeoWoodstock Giga event. We enjoyed seeing the big flint boulders, and learning about this material, although the museum was closed by the time we showed up. Bird kindly sent in the answers for us, thanks for the interesting EC!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
HaveBirdWillGeo	Found it	5/24/2018	#21465 Driving with Stews Crew from Pennsylvania to the BIG Geowoodstock event in Ohio we pulled off to visit a couple earthcaches in Flint Ridge State Park. Apparently there was some sort of rock convention this weekend and the grounds were crawling with geologists and/or rock collectors. Fortunately they were all in the grassy lots, so we had the paths and the the museum (closed) to ourselves. Beautiful spot and you'll find a lot of flint boulders lying about. TFTE$!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
coffeemaker	Found it	4/1/2018	Visited here on Easter Sunday with CoffeeLuver. She sent our answers in tonight.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
coffeeluver	Found it	4/1/2018	We’ve lived in Newark more than 30 years and this is our first trip here thanks for bringing us here. I’ll send the answers tonight.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
paul_sheets	Found it	3/31/2018	Found it nice park lots of flint everywhere.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
tdb1977	Found it	12/9/2017	Found today while out in the area with Webspinner. Found the park easily and had the entire thing to ourselves, probably because it was so darn cold and so darn early when we were here. We found the two pieces of flint that we had to measure. Recorded our readings and then off we went for a stroll around the trails to see if we could find more. There was plenty of flint to be found! Thanks for the EC today and being a part of our adventure. Answers have been submitted. A favorite point for sure! TDB1977	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
_Noro	Found it	12/9/2017	Working our way out to Hocking Hills today and TDB1977 had mentioned there was a Geowalker earthcache out this way so we had to stop and see it! We made our way over to the museum and completed the required measurements and then hiked around the trails and saw a number of different types of flint. I always enjoy an EC I learn a little something from. Thanks for setting this up. Answers have been sent via email. TFTEC!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
hankpixie	Found it	10/8/2017	Wanted to get an earthcache for the International Earthcache souvenir this weekend and tried to make it here before the rain hit but of course caching along the way made that impossible. Regardless the area was fun to hike in and the flint rocks and fragments were scattered about and quite beautiful when viewed up close. Answers have been submitted. Thanks for the history of the area.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
KD8HWG	Found it	9/17/2017	Found on September 17, 2017 at 2:50 PM. Cache find 179. TNLN. TFTEC.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Buffalo Bob	Found it	9/14/2017	Thanks. I stopped for this on my way out after finding the Desert cache. I'll plan to send email after I get back home.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
The Boss Queens WV	Found it	4/1/2017	I had the crew with me today we are on a epic geocaching adventure this weekend.I'll submit my answers next and post a picture.We drove well over 200 miles to log these 3 in the park and grab some caches around newark. The trails were muddy and wet but the kids loved it! I had been here a few times but this was my best trip there yet. Thank you Co for all the hard work setting this one up! Great times great trip. Happy caching from west virginia	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Team Monke	Found it	2/7/2017	Mr Monke and I were In the area for Desert in the Midwest Geocache to complete a binge run for oldest caches. It was close to sun setting so he ran for the cache and I stayed in view of the car. I usually don't like earth caches all that much, but this one was fun.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
bd's	Found it	11/18/2016	This was a very interesting earthcache. I've never seen a site like this before. Quite impressive. Thanks for the cache.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
GrammiS and Bill	Found it	10/9/2016	Had an interesting visit to the park and museum. Enjoyed the walk in the woods and the learning experience. Thanks for leading us here.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
01jeeper	Found it	8/3/2016	I was saddened by the fact the museum was closed, but we walked every trail around the park. Amazing stories here, for sure! Tftf. :) Sending msg with measurements.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
kendra21mae	Found it	7/30/2016	☺️ boys had fun looking	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
VTX88	Found it	7/22/2016	Thought I'd check out the park after hearing about arrowhead making. This was a neat little hike through here. TFTC!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Heavy Metal	Found it	5/21/2016	I hiked the quarry trail and the 1 mile loop. It is amazing to see all the flint chips on the path and the boulders everywhere. Beautiful colors of flint. Enjoyed the earthcache, thanks Geo Walker.	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Lostnspace	Found it	3/26/2016	Found this interesting earthcache on an Easter weekend roadtrip with Diggin' Up Bones. Answers have been emailed and a photo is attached. Also giving this a favorite point for the hands on opportunities, the quality earthcache presentation, and the information available at the site. Thanks, we enjoyed this one on a very chilly morning!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Diggin' Up Bones	Found it	3/26/2016	Headed to Ohio and always getting caches along the way. Answers to be sent. T4T$!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
Eagle1977	Found it	3/24/2016	A nice quiet day in the park. Enjoyed the chance to walk the pup and look for rocks. Answers will be sent ASAP. TFTC	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
tc54915	Found it	11/27/2015	Taking a road trip for a few new states, counties, some oldies and virtuals with my niece Kaitlyn while on Thanksgiving break. Thanks to all the CO'S for keeping up with the caches!! :0)	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
arnold ziffle	Found it	10/11/2015	Out and about grabbing a few caches with Team McBlackdragon for the new earthcache souvenir. Had a blast, what a neat spot. Thanx for bringing me here. I will get my answers together and submit them shortly. TFTEC :)	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
iphone.cachers	Found it	10/11/2015	Visited today on our way back from the Octagon Earthworks. I really wish we could have had more time to hike here - we will return. What a beatiful park. OhioWriter submitted responses on behalf of our team. TFTC!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
janicelouisems	Found it	10/11/2015	Actually did the field work last month but did not organize the requirements until today. I have lived in the area for almost my entire life and had never been here before geocaching. Really amazing when combined with the nearby Octagon Earthworks (Newark) history, as we did today. I learned inside here that the piece of flint I picked up when our house lot was cleared is probably a piece of broken scraper. Tftc	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
TeamMcBlackdragon	Found it	10/11/2015	We arrived just as the museum was closing so we are coming back in the spring to enjoy the tour. Such a beautiful to be geocaching! We are enjoying the cooler temps, and changing colors. Took the required measurements and snapped a few pics. We walked the quarry trail and were amazed by the number of pits. Continued on down the Creek trail to search for another geocache. Loved this short hike. I'll be sending the answers through messenger. Thanks for bringing us here today!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
ohiowriter	Found it	10/11/2015	Found with iphone.cachers on International Earthcache Day after we had been over at the Octagon Mounds for their last Open House of the year. We enjoyed walking the trails on this gorgeous autumn day. Thanks for setting up this earthcache!	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
wildsworth623	Found it	10/10/2015	Beautiful area	https://www.geocaching.com/geocache/GC14DFZ_ancient-mine-site
BriGuyNY	Found it	10/13/2019	Takes a lot of imagination to figure there might have been a mining operation here within the vicinity of GZ... . Hiked here along the trail with Lizrdh and G-Dawg, for our easiest find of the day. We'd been struggling a bit with others in this series, so we were glad to happen upon a simple one here. Easily a T-1.5 without having to step off the trail at all. We definitely enjoyed the serenity, away from all the crowds. Best of luck to the next, and TFTC!	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
Lizrdh	Found it	10/13/2019	Gosh, the easiest find of the day! Walked here with BriGuy and never had to leave the trail! Definitely not a T3 and didn't see the mine anywhere. Cute Star Wars baggie. Thanks for bringing us out this way!	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
grumpygoldfish	Found it	9/13/2019	219! Tftc! Got lucky on this Friday the 13th! Replaced ziplock to keep log dry.	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
nbbaker1102	Found it	7/16/2019	TFTC	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
ST.FU	Found it	6/2/2019	Out with my partner in crime Lvsciguy today collecting smile’s 😎I have three grandchildren and Brian has one so we sign our log the Pappys 👍🏻 There is nothing more invigorating than working with a partner to achieve a common goal. The two heads leaning in, the combination of perspectives, the proverbial blood, sweat and tears all leading up to the elusive " COFFEE “ ...../ ) .....' / ---' (_____ ST.FU ((__) ..... _ ((___) ....... -'((__) --.___((_) My name is Dave and I’m a cacheaholic , it all started when I was a young newbie 9 years ago I found my first geocache I thought it was stupid then I found a couple more and I said this is pretty neat ,now I find myself hanging off of cliffs walking through brambles and briars ,dangling from 200 foot high trees with total disregard for my safety or my life but you know what I'm free !!! ST.FU. ♥.•´¸.•*´✶´♡ ¸.•*´´♡🌼🍃🌼🍃 *_🌈○💙Have A Good Day ❤🌹*💚.•´¸.•*´✶´♡ ¸.•*´´♡⛅° ☆ ° ˛*˛☆_Π____*。*˚☆ *˚ ˛★˛•˚ /______/~＼。˚ ˚ ˛˚ ˛•˛• ˚ ｜ 田田 ｜門｜ ˚🌴╬═🌴╬╬🌴╬╬═╬╬═🌴	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
MAGICN3	Found it	3/28/2019	Nice quick find along the trail.	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
Straatmaker 5	Found it	1/1/2019	#3 made the find. TNLN, signed log. Thanks for the cache.	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
tyva28	Found it	12/4/2018	TFTC. Surprisingly dry. We bushwacked up from the parking lot. The trail was closed today for hunting.	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
zyxvw	Found it	9/8/2018	9-8–18	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
VT2NJ	Found it	7/13/2018	This one took us awhile the coordinates were way off, but our instinct that it would be close to the path paid off	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
John4863	Found it	5/28/2018	a perfect day for caching a couple smileys. Tftc	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
lakelady	Found it	4/22/2018	Tfth My numbers. N40 50.085. W074 35.275	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
jaimsjaimison	Found it	11/14/2017	TFTC	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
shinynickel98	Found it	8/27/2017	GPS coords were off, but the cache was where I would've expected it to be. TFTC!	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
rebel94	Found it	8/27/2017	Found 6 caches in this park today. On our fourth cache, my GPS put me at least 50 feet down the hill on a sunny day where it should have had good reception. Oh well. Found it 2nd in our group. TFTC. Thanks for the history lesson too. A lot of those names are familiar and have places named after them like Mahlon Dickerson reservation, the former Kirkbride building at Greystone, and Canfield Avenue where the DMV is.	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
goalie95	Found it	8/27/2017	Love when my phone is better than rebel's gps. Made the find and then waited a short bit for the others to find it. TFTC!	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
emadriz911	Found it	8/15/2017	😁	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
CacheMoneyHustlas	Found it	5/28/2017	Out caching with KCPrice11 on this beautiful Memorial Day weekend!! CAUTION!!! We hiked the power lines from D.L. Bryant and before we crossed into the woods, we brushed off over a dozen ticks!!! Be Careful!! Many thanks to NJG for the caches and for all of their effort!!	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
kcprice11	Found it	5/28/2017	TFTC	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
NJ-Trekker	Found it	2/1/2017	#2380-Had some time to cache this afternoon and decided to look for the caches I haven't found in Brundage Park. This was the fourth find of nine. TFTC	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
jeeeper1	Found it	1/26/2017	I enjoyed the history lesson and now understand who/why for the name of Mahlon Dickerson Reservation. No sign of the mine or remnants of the mine. Thanks...Jeeeper1 with lab Abbey and (Molly) too...# 4953	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
StrangeMorris	Found it	11/11/2016	Not what I was expecting. Your first instinct with this one will be the right one. Love the history of old mines. I used to live by a park in Rockaway which had a bunch of them and I was always fascinated by them. Very cool.	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
DTLee	Found it	8/8/2016	Thanks for the history of this site. TFTH	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
schmitni1	Found it	8/2/2016	Found it	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
ecolon	Found it	5/19/2016	Quick find during Track And Field practice. TFTC!	https://www.geocaching.com/geocache/GC5CKAF_the-dickerson-mine
				https://www.geocaching.com/geocache/GC1YDDD_marengo-cave
				https://www.geocaching.com/geocache/GC3QB8X_a-silica-mine-in-new-brunswick-an-earthcache
				https://www.geocaching.com/geocache/GCK93F_up-the-old-mumford-road-richardson-mine
				https://www.geocaching.com/geocache/GC1TEXN_sand-cave
				https://www.geocaching.com/geocache/GC17GHT_abandon-pardee-iron-mine
kcmcacher	Found it	1/26/2020	Beautiful spot for a cache, perhaps the best of the day. I had looked for this cache once or twice before but knew it was tricky and was shy about logging a DNF. I knew the area pretty well and made a quick find of the replacement once at ground zero. Great location, thanks Old Navy.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
supersashasausage	Found it	1/16/2020	DNFed the original cache when i was 12 so this is pretty exciting! SL tftc	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
HenryMarge5	Found it	1/11/2020	Easy peasy	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Laemmles	Found it	12/29/2019	Nice scenic gorge interesting area, tftc!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
JennyJump	Found it	12/28/2019	Found it	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
LVSciGuy	Found it	12/22/2019	No snakes today. Came over from PA to hike the trails of the Watchung Reservation with my buddy, ST.FU and cache along the way. This is one we found. Logged as The Pappys. TFTH - Cold morning, snow is on the trail and ice is in the parking lot.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
ST.FU	Found it	12/22/2019	😂 Nothing stops me I’m like the Mailman ☔️ 🌧 ☀️ ☁️ ❄️ 🌪 💨 🌞 ⛄️ ⛅️ 🍂 Out with my partner in crime Lvsciguy today collecting smile’s 😎I have three grandchildren and Brian has one so we sign our log the Pappys 👍🏻 but today we are using our new stampers There is nothing more invigorating than working with a partner to achieve a common goal. The two heads leaning in, the combination of perspectives, the proverbial blood, sweat and tears all leading up to the elusive " COFFEE “ moment!😂 😂 Nothing stops me I’m like the Mailman ☔️ 🌧 ☀️ ☁️ ❄️ 🌪 💨 🌞 ⛄️ ⛅️ 🍂 .....’ / —‘_____ ST.FU ((__) ..... _ ((___) ....... -‘(‘__) —.___((_) My name is Dave and I’m a cacheaholic , it all started when I was a young newbie 9 years ago I found my first geocache I thought it was stupid then I found a couple more and I said this is pretty neat ,now I find myself hanging off of cliffs walking through brambles and briars ,dangling from 200 foot high trees with total disregard for my safety or my life but you know what I'm free !!! ST.FU. ♥.•´¸.•*´✶´♡ ¸.•*´´♡🌼🍃🌼🍃 *_🌈○💙Have A Good Day ❤🌹*💚.•´¸.•*´✶´♡ ¸.•*´´♡⛅° ☆ ° ˛*˛☆_Π____*。*˚☆ *˚ ˛★˛•˚ /______/~＼。˚ ˚ ˛˚ ˛•˛• ˚ ｜ 田田 ｜門｜ ˚🌴╬═🌴╬╬🌴╬╬═╬╬═🌴	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
VT2NJ	Found it	11/23/2019	Came back to redeem our DNF on this one now that’s it’s been replaced. Was a fairly easy find this time, grabbed it on our way back to the car as it was getting dark. TFTC	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Ericles	Found it	11/17/2019	#4338. I'm inadvertently picking on your caches today ON! I had been by this one before but it had a sting of DNFs so I gave it a pass. Seeing fresh maintenance I made sure to stop by this time and I'm glad I got a closer look at the mine. The find was pretty quick too and I signed in as "FTF" on the new log. :smile: All is well naturally. TNLNSL and replaced as found. Thanks for the history, hike and hide!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Old Navy	Owner Maintenance	11/11/2019	New cache, look at the base of nearby tree.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Old Navy	Enable Listing	11/11/2019	back in action	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Old Navy	Update Coordinates	11/11/2019	Coordinates changed from: N 40° 40.870 W 74° 22.802 Coordinates changed to: N 40° 40.866 W 74° 22.808 Distance from original: 36.9 feet or 11.3 meters. Replaced with micro, look at the big tree across from the mine!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Old Navy	Owner Maintenance	10/23/2019	I'll be stopping by this week to replace.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
OReviewer	Temporarily Disable Listing	10/23/2019	The cache appears to be in need of owner intervention. I'm temporarily disabling it, to give the owner an opportunity to check on the cache, and take whatever action is necessary. Please respond to this situation in a timely manner (i.e., within 30 days) to prevent the cache from being archived for non-responsiveness.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
CRdude	Didn't find it	10/2/2019	No luck with this one but was getting bounced around pretty bad. Very cool location! CRdude	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Harry Dolphin	Didn't find it	10/1/2019	Searched quite a while. Still unable to find. Oh, well.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
VT2NJ	Didn't find it	9/7/2019	Looked for about 30min. Searched the bottom of the ravine along the rock face thoroughly but couldn’t find anything.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Burgerific	Didn't find it	6/23/2019	Found the spot, and it jives with all of the pictures we’ve seen. Looked for about 30 minutes and came up blank. Oh well, I guess we’ll try again next time.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
crusin32	Found it	4/30/2019	I found this last year but never logged it.I had been looking good every half year or so , every time I visit dad....THNKS4$	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Harry Dolphin	Didn't find it	3/25/2019	Interesting spot. Actually remembered the name of the gang. Searched there, but was unable to find. Maybe too much water in the stream. Oh, well.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Tipsy_1	Found it	12/24/2018	Hard search beautiful spot	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
throwingfits	Didn't find it	10/31/2018	DNF for me. After a half hour I gave up. Next time.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Drbnmb	Didn't find it	7/10/2018	Forgot to log this DNF back in July. I was caching near it again on 3-18-19 and decided to wait on looking for this again.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
JSpeedy	Found it	6/6/2018	Had been here 2x before. This time was charm. Coords are ok but as one could guess, a copper mine might cause bounce. Container is a size 2 - log dates to 2016. In an obvious spot once hint is deciphered. TYFC	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
adw26	Found it	5/18/2018	Decided to grab this one while out on a hike. Beautiful location! TN/LN; SL. TFTC!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
drjeff2011	Didn't find it	4/17/2018	No success despite a lot of hard climbing and probing.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
KathieTravels	Found it	10/23/2017	This was a very interesting location, including the vertical changes while exploring. I should have remembered my walking stick. Found with Laurel Tree.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Laurel Tree	Found it	10/23/2017	Found while exploring the Watchung Reservation with KathieTravels on an unseasonably warm October day. This one caused us a bit of confusion. What we found was not an ammo can, but is clearly what people have been logging since July 2016.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Sirlopealot	Didn't find it	10/22/2017	Found the original cache quite easily which last weekend did have a red mega event ticket, but no ammo can 61.3' away in the ravine. 2nd weekend in a row and still dnf. One day.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
NJ-Trekker	Found it	10/21/2017	#3081-Found on a warm, sunny Saturday while caching in Watchung Reservation. Parked in the loop on W.R. Tracy Drive and cached in a clockwise loop. Had to circle around a bit to get to the bottom but made a quick find once I was there. Found a red mega event ticket inside. Thanks for taking the time to hide and maintain this cache, I had fun finding it. TFTC	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
BobIsUnreal	Didn't find it	7/22/2017	nothing even 2 years later. and the bird house with my name is gone ;(	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
pip$queak	Found it	7/3/2017	Yeah!! Finally found this cache! We climed up the steep hill after the find. TFTC!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Danielle_Kinloch	Didn't find it	4/2/2017	Spent 20 minutes looking for this. So sad we couldn't find it! Climbed down into the ravine and looked all along it.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
MsLadyS	Found it	4/1/2017	So much fun!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
MrPrabbs	Found it	2/26/2017	Awesome hint was very cool	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
B0NE	Found it	2/18/2017	With the forecast calling for awesome hiking weather today, I decided to take a drive north to Watchung Reservation. Time to shed my winter coat of fat and hit the trails to train for some upcoming trips. Many thanks to all the CO's for placing these caches. Took a bit but then something looked different.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
knirpse	Didn't find it	1/22/2017	Sadly, all I got was a wet foot after twenty minutes combing the ravine walls.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
HowerPower	Found it	11/5/2016	Hiking back to the nature center from Feltville we were starting to feel the miles. Luckily Mr. HP had the energy to go down over. The last one for us after hiking from the nature center to Feltville and back again. We hoofed 8 miles grabbing 21 caches. Fantastic day for us since we are not numbers cachers. Can't wait to come back to hike the trails we didn't hike today. TFTC!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
andGuest	Found it	11/5/2016	This ended up being the last find for us today. I said to HowerPower how bad do you want a smiley as we were getting tired and that last 60 or 70 feet was looking like more than that at this point in the day. Mr. HP started down over so I was soon behind choosing a different route. Took a few minutes but we finally spotted it. TFTF	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Reyerd	Found it	10/16/2016	Tftf!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Speedy#1	Found it	9/5/2016	Awesome, great camouflage! Might have received a hint from Chrmdome.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
we are here	Found it	9/5/2016	found it. TFTC	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
rmzfoundit	Found it	9/5/2016	Got in ravine by crossover trail searched for a few minutes found cache and sl tftc	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
chrmdome	Found it	7/24/2016	Nicely done! I should have known you'd use a little good old fashioned camo! Thanks for the fun!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
chrmdome	Didn't find it	5/28/2016	Ugh! No luck today, but we will be back soon!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
