users	status	date	clean_log	i
marvinmo6	Found it	6/17/2015		https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
TeamBossito	Found it	6/12/2015	Thanks for bringing us here to visit. Nice quiet place. Enjoyed your cache.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
CnMgreen	Found it	5/17/2015	Wonderful civil war history	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
rjenk015	Found it	4/4/2015	4/4/15	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
suzmorg	Found it	11/9/2014	Pretty place. More civil war graves then I expected.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Trippinalong	Found it	10/11/2014	Michael Moor	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
TLR1014	Found it	8/10/2014	Tftc	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
train1904	Found it	7/24/2014	Found with spiritguide. Yes, the coord are about 125 feet off. Hint is ok, there is a scraggly cedar nearby. Don't cross the fence.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
SpiritGuide	Found it	7/24/2014	OCW with train1904. Coordinates were way off but found where you'd think it'd be. TFTC<br><br><br><i>Found with <a href='https://play.google.com/store/apps/details?id=com.mobiltal.geoohLive'>Geooh Live</a></i>	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
pogwog	Found it	6/23/2014	Going myself in the area for work today and thought I'd ready myself to a cache. pogwog Strafford, MO Found on 6/23/2014 Find #3347 Found with Geooh for Android and logged via GSAK v8.4	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
butters79	Found it	6/20/2014	Chords in logbook comments are good. TXT.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Team Chili Fries	Found it	5/25/2014	We love the cemeteries and were shocked to realize there are not caches in them all like in Texas. We saw this and had to go find it. The coords were way off for us but the hint helped us find.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
2 Old Fossils	Found it	4/11/2014	Another easy one. Thanks for taking time to hide this cache.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Crache dummies	Found it	2/16/2014	The Mrs. Found this one before I did. The coordinates were off so we just used our geo senses.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
thewizardofozfest	Found it	1/24/2014	Tftf	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Shortleaf	Found it	12/31/2013	Beautiful old cemetery. Not sure if my readings were off or what but my gps was telling me I needed to go another 150' into the field on the north... just happened to spot the cache by pure chance as I was contemplating whether or not I should cross the fence, which appeared to be private property. Forgot to bring a pen so I was unable to sign the log. Thanks for bringing us to this neat cemetery!	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
sidekick56	Found it	10/28/2013	Thanks for hiding.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
jeep69	Found it	10/27/2013	Tft$	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
whereisitnow!	Found it	9/6/2013	As mentioned before the coords are off by over 100 feet ! But no problem walk in the direction it wants to take you and you will find it. You do reach it from inside cemetery notvwherevitvshows you going and nope it's not a cedar or a hedge :)	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
VikingChris	Found it	8/31/2013	GPS over 120 feet off. Used geo sense and hint and found quickly. Nice what folks have done for the civil war era soldiers	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
nitsew	Found it	8/18/2013	Found this one before church today. I love that little cemetery/school house. I had been out that way a couple of years ago to get the other cache that is by the schoolhouse. So much history there. Thanks for giving me an excuse to head out that way again. I should have brought my Garmin GPS, as my phone had almost no signal. It said I was 130 feet off when I made the find. Luckily, we found it pretty quickly by just being observant. :) TFTC!	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Ozarkers	Found it	8/17/2013	The hint threw us off. The hint should probably read hedge instead of cedar. TFTC.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
chuck80196	Found it	8/6/2013	OCW Shoney1. We headed west on a possible FTF run! After coming in 3rd on one new cache and 2nd on the other we decided to hunt for a few more! Our trip took us through Carthage, Webb City and finally Joplin, just to name a few of the cities/towns we visited. 21 finds in all! The coords listed in the "note" are spot on! You should go ahead and change them. For those of you who read logs, it's not the cedar tree. Look a bit to the left, your luck will improve! Nice hide. The container blends very well. We spent considerable time here. Glad to have the smiley! L2$AD! T4t$! 8-06	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Shoney1	Found it	8/6/2013	T F T C - - - O C W chuck80196 on a humid warm day. It was Chuck's day off so we decided to head West for some caches. Good hide! We appreciate your efforts in placing this cache for our enjoyment.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
DareGuy	Found it	7/14/2013	Interesting place and history here. Thanks for the cache.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
dc2swhill	Didn't find it	7/7/2013	One of two DNFs of the day. We looked all over the new cords and used the hint to no luck.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
qtsmom02	Found it	5/12/2013	I found this one before Quentin did. It's always a race to see who finds it first!	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
cstott01	Owner Maintenance	5/5/2013	N37 06.839 W094 03.825	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
MountainWoods	Needs Maintenance	5/4/2013	As other logs have mentioned, the listing coordinates for this GC are about 100 feet off. 30 might be acceptable if the CO's GPSr and the searchers' GPSrs were both off by 15 feet. But 100 feet is just too much. The coordinates on this GC need to be corrected. Please check them and do waypoint averaging for future searchers. Thank you.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
MountainWoods	Found it	5/4/2013	Thanks to topgun5403 & Co-Pilot Marty for the good coordinates. The listing coordinates definitely said that I would have had to cross the fence and go 100 feet into the next field. But I had seen the earlier logs and made a waypoint at the coordinates that they had given. They are pretty good. I also included my coordinates at the cache so that you can use them for waypoint averaging (along with those of topgun5403 & Co-Pilot Marty, and <i>new</i> coordinates that you take at the cache). SL Thanks.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
topgun5403 & Co-Pilot Marty	Found it	4/7/2013	Find #7545. Stopped in here on our way back from Galena this morning. Very nice cemetery and surprised to see how big it was! Like the others, our coordinates put us beyond the fence, but once we went back and looked at some prior logs, we found it pretty quickly. Thanks for your efforts in placing this cache and bringing us here. TFTC/SL L - mcpig's Signal FTF Micro Geocoin #11 Here are the coordinates where we found the cache: N37 06.838; W094 03.825 Topgun5403& Co-Pilot Marty Springfield, MO	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Bluedawg7	Found it	3/31/2013	Had an open spot on my calendar and since I was in Sarcoxie I decided to run by and grab this one. This one could get a little tough when everything gets grown in. SL TFTH	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
HarterInc	Found it	3/14/2013	Clever one....but we founds it...thanks	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Mo Trainman and X Teach	Found it	1/23/2013	Our cords were taking us across the fence also so we pulled it up on the phone and read the note that it was not across the fence. After this we made a quick grab. We had been to this cemetery a long time ago to grab another cache. TFTC	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
wood-n-block	Found it	1/21/2013	Our gps' (Garmin Oregon & iPHone 4s) both were leading about 100'+ North of GZ. I'm not sure if the coords were off or it was just a flaky day gps wise. We did find though and we thank you for the cache in the area.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Hillbillyfun	Found it	1/20/2013	FTF Couldn't have asked for a better day! Cache #800 and a cemetery cache too! The fact that it was in the mid 50's and sunny in January didn't hurt our feelings either. This is a beautiful area spent some time looking at Civil War graves. Thanks for placing this cache in the Ozarks! This entry was edited by Hillbillyfun on Sunday, 20 January 2013 at 22:03:32 UTC. This entry was edited by Hillbillyfun on Sunday, 20 January 2013 at 22:05:12 UTC.	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Mongo	Publish Listing	1/20/2013	Published	https:/www.geocaching.com/geocache/GC44NMW_cave-spring-cemetery
Ozark Sweetheart	Write note	3/10/2013	Forgot to add pic of all of us!!!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Ozark Sweetheart	Archive	2/21/2013	The event is over! The hike is done! The pictures were posted!!!! Thanks everyone!!!!!!! Till the next time!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
McClippy	Attended	2/19/2013	HAD AN AWESOME TIME...THANKS FOR ORGANIZING IT! THANKS FOR THE EAR COVER ALSO!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Hammer Head Shark	Attended	2/17/2013	This was a lot of fun. I like events where I don't have to be still for very long. :-)	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
The Timber Wolf	Attended	2/17/2013	Came as part of Team AZMO. We almost didn't make it but I'm so glad we did. This is the event where I met my new best geocaching friend (BGF). Thanks for making this possible.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Señora Smiley	Attended	2/17/2013	This was a fun event. First time doing a Flash Mob. Enjoyed the great hike afterward.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Ozark Sweetheart	Attended	2/17/2013	Thanks everyone that came!!! We all have made memories!! I am so glad I put this event on it brought old friends together and new ones were made. I want to send a special shout out to YoYoTeacher for driving as far as she did. That is true love for a cache and an a event. I think we all have an addition!!! We might need to all start Geocaching Anoymous!!! Thanks again!!! Happy Caching Everyone! Till the next time!!!!!!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
ozarkxtreme	Attended	2/17/2013	Thanks Ozark Sweetheart for the great event and hike! This was a really good turn out! Awesome weather for February!!!!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Twister97	Attended	2/17/2013	Thanks for everything mom. This was one of the funniest times I have had geocaching. The hike was cool. The cave was neat. And meeting different people was awesome!!! Glad I came to this!!! Now all i have to ask... is what is next? Last year it was the Eleven Point now Cave Springs!!!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
frog1962	Attended	2/17/2013	Thanks for hosting a great event. Nice to meet new cachers and enjoy the beautiful scenery. We were able to explore Welch Spring before the event and Akers Ferry in the middle. Took a short hike. Discovered some TBs. Picked up a first to find after the event so it was a perfect day. Glad to spend time with family this weekend. I hadn't been to Devil's Well since I was a kid and about 20 years since I'd been in the cave while floating with friends. We couldn't have asked for better February weather.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
pbh200	Attended	2/17/2013	Thanks Aunt Kelli for putting this on..we had a blast!!!!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
dnkleimbach	Attended	2/17/2013	Met lots of new geocachers. Thx for the get together	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
ArtieD	Attended	2/17/2013	Thanks, Ozark Sweetheart, for hosting this event! I had a great time! -Fulton, MO	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
fearlessknits	Attended	2/17/2013	This was a great event! You couldn't have asked for better weather, and such a nice turn-out of people. I was very happy to meet some of the names I've seen on line. Thanks for putting up with my slow pace during the hike, it was incredibly special to accomplish that gorgeous but strenuous hike. I hope to see y'all at future events!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
hightechhillbilly	Attended	2/17/2013	That was an excellent event Ozark Sweetheart! Beautiful weather, Good hike, Great company! Everything went wonderfully! Good Job Guys and we look forward to the next time. It was nice meeting all that we did and for those that we didn't there is always the next time!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Team AZMO	Attended	2/17/2013	We pulled into the parking lot to discover only one other cacher there. It wasn’t long before others showed up though. This was our first Flash Mob event. We weren’t sure what to expect but it was fun. We enjoyed meeting some new to us cachers. It is always nice to meet people who share your passion for the sport. The hike after the Flash Mob was fun. It was a long one but well worth it. What a beautiful area. Thanks Ozark Sweetheart for hosting this event. [Purple][b]Team AZMO would like to thank you for all your hard work. We really appreciate you adding to our caching fun. [/b][/Purple] This entry was edited by Team AZMO on Friday, 24 April 2015 at 19:08:39 UTC.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
yoyoteacher	Attended	2/17/2013	I drove 500 miles and all I got was this stupid smiley. Oh, and an awesome time with good friends. Thanks for hosting and being such an accomadating person as far as weekend and time is concerned!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
LatonkaGal	Attended	2/17/2013	Such a great idea you had Kelli! Thanks for hosting- it was great having an excuse to have a group hike.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
McRob&the2hero's	Attended	2/17/2013	Number 500. Great for this hike. Finally got to meet some fellow cachers. Thanks for the fun. I enjoyed just wish I was able to talk more.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
seskds	Attended	2/17/2013	Thanks Ozark Sweetheart for the event enjoyed meeting fellow cacher's. Neet place for a get together wish the steps were repaired so we could of went down to the well.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
frog1962	Will Attend	2/16/2013	Plan to be there with seskds. :-) Should be a nice day for a hike.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
fearlessknits	Will Attend	2/16/2013	Well, you could just about knock me over with a feather! When I talked with Mom and Dad about it, they said I should go ahead and attend, as long as I go to Sunday School first and church services in the evening. Hallelujah! I'll be enjoying God's gorgeous earth with y'all tomorrow!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
flowerchild60	Write note	2/16/2013	Due to a stomach virus this week I'm not going to be able to make the hike. Just don't think I'm up for it. And oh what a beautiful day it looks like it will be for a hike. Hope everyone has a great time.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
41Y554	Will Attend	2/15/2013	J4K3:) and I will attend with hightechhillbilly and we will be going on the hike. I am looking forward to attending. :)	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
dnkleimbach	Write note	2/10/2013	The goal is to attend tho I have to find a sitter for dalton. Kassidy wants to go but she may have a tournament game sooooooo fingers are crossed and time will tell	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
seskds	Will Attend	2/9/2013	We will be there...	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Babopp22	Will Attend	1/31/2013	Will do our best to attend! Would love to meet some more cacher friends!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
fearlessknits	Write note	1/31/2013	Oh dang, I'd love to come, it's a weekend I'll be in the Salem area, but that's church time. An hour or so later would have been great. Let me know if you change the schedule!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
flowerchild60	Will Attend	1/29/2013	As of now I'll be there.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
marksar	Write note	1/29/2013	Would love to come, but I will not have enough time to make it with the timing. :(	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Hillbillyfun	Will Attend	1/29/2013	We will plan on attending if the weather is fit. Thanks for organizing this event. This entry was edited by Hillbillyfun on Thursday, 31 January 2013 at 19:34:21 UTC.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
McRob&the2hero's	Write note	1/28/2013	Looking forward to it. Hope the weather keeps good.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
speddirector	Will Attend	1/27/2013	Plan on being there.... Trying to get Midas921 and family to come. Maybe pull in a newbie or two! This entry was edited by speddirector on Wednesday, 30 January 2013 at 16:54:40 UTC.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
J2Fixer	Will Attend	1/27/2013	Planning on being there.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
yoyoteacher	Will Attend	1/26/2013	Hoping I'll make this one!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
ozarkxtreme	Will Attend	1/26/2013	Well of course you know I will be there!!!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Team AZMO	Will Attend	1/25/2013	We will all be there!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
ArtieD	Will Attend	1/25/2013	Well what the heck...I think I will be in the area anyway, so I might as well flash someone while I am there.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
hightechhillbilly	Will Attend	1/25/2013	Yee Haw! An event in our backyard. We'll be there.	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Banjo-Boy	Post Reviewer Note	1/24/2013	Published by Banjo-Boy Congratulations Ozark Sweetheart on this addition to geocaching in your area. Sounds like a fun time, and what could be better than the Current river in the winter! Thanks for your continued contributions to Geocaching from your friendly Missouri Volunteer Review team, Glenn (*gln), Mongo, and Banjo-Boy How to get your cache published quickly: http://tinyurl.com/yhnva3g Geocaching Knowledgebase http://tinyurl.com/yd459kh Frequently Asked Questions http://tinyurl.com/2re5k6 The Guidelines http://tinyurl.com/bdf5m Missouri Geocaches to be Archived http://tinyurl.com/87cqw Geocache Rating System http://www.clayjar.com/gcrs/	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
Banjo-Boy	Publish Listing	1/24/2013	Published	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
yoyoteacher	Write note	2/17/2012	Doing some coin dipping :) Carry on!	https:/www.geocaching.com/geocache/GC44X47_cave-springs-flash-mob
markbarb	Found it	10/6/2019	This was really neat to look at. We have never seen anything like this. Answer was sent. TFTC	https:/www.geocaching.com/geocache/GC474F_cave-homes
Goodgulf	Found it	9/30/2019	Greetings from California. Grabbing some local caches before meeting up with my in-laws and some old friends. Answer sent separately. Enjoyed the detour. Thanks for bringing me here. TFTC!	https:/www.geocaching.com/geocache/GC474F_cave-homes
greenwoodturner	Found it	9/16/2019	On another epic geocaching adventure with our good friend Zsteve. We either stamped logs with Team GZ, or signed our individual names. Interesting spot! ZSteve has sent our answer.	https:/www.geocaching.com/geocache/GC474F_cave-homes
ZSteve	Found it	9/16/2019	Passing through the area with Team Greenwoodturner stopping here and there to find a cache. I was glad to be able to stop and stretch my legs here while we explored this spot. Very cool spot that I wouldn't have seen if not for this virtual. Thanks for the fun virtual! Email sent for both of us.	https:/www.geocaching.com/geocache/GC474F_cave-homes
FLtravelers	Found it	9/5/2019	Drove to Missoula for a wedding via NC, TN, KY, IL, IA, WI, MN, ND, SD & NE. Picked up a bunch of new counties and interesting caches. Wedding was over, so we flew to Anchorage and rented an RV for a week to continue our search for new counties and interesting caches. Now it's time to head back to NC. Still picking up new counties and interesting caches on the way. This is certainly one of those. Great spot. TFTVC.	https:/www.geocaching.com/geocache/GC474F_cave-homes
Jennyeby36	Found it	9/4/2019	TFTC this one was very interesting love the history	https:/www.geocaching.com/geocache/GC474F_cave-homes
gnomecat	Found it	9/1/2019	I stopped here this afternoon on my way home from a county trip in Missouri and Iowa. This is my last cache. Interesting information here. Thanks so much.	https:/www.geocaching.com/geocache/GC474F_cave-homes
Monic3	Found it	9/1/2019	Nice!	https:/www.geocaching.com/geocache/GC474F_cave-homes
Funcspuds	Found it	9/1/2019	With Monic3 and kids on roadtrip.	https:/www.geocaching.com/geocache/GC474F_cave-homes
Old River Runner	Found it	8/26/2019	My wife and I were on our way to Omaha today, to do the webcam, before heading west to North Platte. But I decided to take the short detour off the interstate to visit this virtual. An interesting place that I almost drove by! I was expecting a parking lot or at least an obvious pull-off. Nope! The grass was high but there was a nice trail beaten down to the information sign. Not what I expected at all! Answer sent via website message center. Found at 12:39:00 PM on 08/26/2019. Thanks for the virtual, twinboy1! -- ORR	https:/www.geocaching.com/geocache/GC474F_cave-homes
RedRider99	Found it	8/11/2019	Jacktn sent our answer. As we were driving over there, we were imagining the answer might be : prairie dogs, swallows, cicadas, or etc. it ‘s a neat place. TFTC	https:/www.geocaching.com/geocache/GC474F_cave-homes
jacktn	Found it	8/10/2019	Four presidential candidates, one pig giving birth, and too much fair food later, RedRider99 and I are headed home to TN. Of course we are stopping at some cool caches along the way. This was one of them. TFTC	https:/www.geocaching.com/geocache/GC474F_cave-homes
MommaJenRN	Found it	7/29/2019	Out traveling across the country from Ohio. Stopped to stretch our legs at the travel plaza and noticed this virtual. TFTC	https:/www.geocaching.com/geocache/GC474F_cave-homes
Geopower9	Found it	7/29/2019	Tftc	https:/www.geocaching.com/geocache/GC474F_cave-homes
jenmarlace	Found it	7/29/2019	Out with MommaJenRN, MagicalGrace and Geopower9!! This was a very cool virtual!!	https:/www.geocaching.com/geocache/GC474F_cave-homes
MagicalGrace	Found it	7/29/2019	TFTC	https:/www.geocaching.com/geocache/GC474F_cave-homes
kcsteveusn	Found it	7/28/2019	Love the history❤️then went to the lake wow Thank you 😊 Beautiful🌸 area We are on our Missouri county challenge glad we picked this for Holt county	https:/www.geocaching.com/geocache/GC474F_cave-homes
Jimbolaya!	Found it	7/19/2019	On an epic cache trip from Dallas to Chicago. This is one on my to-do list. TFTH Favorite	https:/www.geocaching.com/geocache/GC474F_cave-homes
ZeLuvBirds	Found it	7/14/2019	Heading back to St. Louis from a trip to Omaha. We watched our daughter in a play - "Into the Woods". Great weekend, and we needed something quick as a cache find on the way home. Thanks for finding this area and putting the virtual out here! I would have never known about these fellows had you not brought us out here! Thanks for the fun!	https:/www.geocaching.com/geocache/GC474F_cave-homes
kilroy18	Found it	7/14/2019	Visiting from Omaha on business and decided to do some cache hunting this afternoon. This "found it" log is conditional upon the cache owner's approval of my answers. Thanks for the virtual cache.	https:/www.geocaching.com/geocache/GC474F_cave-homes
Karen-Lonnie	Found it	7/5/2019	Out on our annual Vacation and thought we would pick up some caches along our route. Thanks for the Adventure. Karen-Lonnie	https:/www.geocaching.com/geocache/GC474F_cave-homes
geonerds2013	Found it	7/3/2019	Little overgrown, but got it! Answer sent.	https:/www.geocaching.com/geocache/GC474F_cave-homes
Awol	Found it	6/28/2019	On a 5 day road trip into the US from Winkler, Manitoba. I had Watt's Mill as my main cache to find on this trip. Also had my bike to do the OCCT trail, Tom Watson Hwy trail and the trail between Waukee and Minburn. I also stopped at a few Virtuals and Earthcaches on my way through North Dakota, South Dakota, Nebraska, Kansas, Missouri, and Iowa. Also found some random caches in different Counties. Thanks to all the CO for placing these for us to find and explore your area. The weather was hot and humid, but did not get any rain until Sunday morning in Watertown, SD. I replaced the wet logs and chewed up/damaged containers. I found most of the ones I was looking for. But had to leave a few DNF's. Thanks for placing these challenges on some great bike trails. Answer sent.	https:/www.geocaching.com/geocache/GC474F_cave-homes
Mr. & Mrs. Magic	Found it	6/18/2019	On the road again!!! With Yalehockeymom,,, suayne,,, chippup,,, FirefighterSkippy,,, LCSM,, dittocat and marlin01,,, teamed up for a Midwet Adventure. We needed to replace a lot of wet logs and some cracked containers... It was part of a great day... Thanks for the fun...Thanks for bringing us here...	https:/www.geocaching.com/geocache/GC474F_cave-homes
marlin01	Found it	6/18/2019	Quick stop on my way to Omaha, thanks.	https:/www.geocaching.com/geocache/GC474F_cave-homes
Stephenjha	Found it	6/10/2019	Day 5 of caching road trip to Colorado with KCCG and M4ISU. KCCG and I are heading across Kansas to grab some new counties and then home to Iowa. Today is day 2635 of my daily streak. Thank you for placing this cache.	https:/www.geocaching.com/geocache/GC474F_cave-homes
KCCG	Found it	6/10/2019	Cool spot. I’ll send answers soon Kicking off the summer with a great American road trip to celebrate M4ISU’s belated birthday!  After months of planning, I am finally on the road with Stephenjha as my copilot.  I am logging as we go which makes it easier to keep track of the HUGE playlist we are hoping to accomplish.  If all goes well, I’ll drive 2500+ miles, add 50+ new counties, see 5 different states, find some cool cemeteries, increase my Fizzy and Jasmer progress, find 20+ virtuals, a handful of Earthcaches, a Wherigo, and maybe a webcam or 2!  It’s going to be a crazy weekend! We’ve parted company with Miller and are grabbing counties and virtuals on our way back to Iowa. TFTC. SL. Thanks for placing this hide for my enjoyment, I really appreciate your effort! CACHE ON!!!	https:/www.geocaching.com/geocache/GC474F_cave-homes
glerby	Found it	5/27/2019	“Friends are as companions on a journey, who ought to aid each other to persevere in the road to a happier life.” - Pythagoras Many months ago, there was chatter about attending Geowoodstock XVII. Over the course of time, the chatter became an idea and eventually the idea became a plan. GeoWoodstock adventure 2019!! I pulled out of York, PA on May 20th, stopped to pick up NoBlueCircles in North Carolina, and eventually moocher2notyou in Texas. Over the course of 8 days; I traveled over 5,000 miles, completed a geotrail, a geotour, found the oldest cache in 10 states, celebrated my 2000th find, climbed trees, survived mosquito swarms and tick bites, hiked many miles, completed the GPS Adventures Maze, achieved 12 icons in one day, drove through huge thunderstorms, dodged tornadoes, and witnessed devastating floods. In the end, the journey wasn’t about the destination - it was about the experience, the fellowship, and the joy of sharing time with great friends. We notice this close by virtual after grabbing some gas and decided to stop. I had some ideas of what would be living in the holes, but I was wrong. Thanks for bringing us to this cool location. Answers sent prior to logging.	https:/www.geocaching.com/geocache/GC474F_cave-homes
moocher2notyou	Found it	5/27/2019	Day 4 of our epic geocaching adventure to GeoWoodstock XVII with NoBlueCircles and glerby: Today was the second day of the road trip part of the journey, focusing on webcams, virtuals, and oldest caches. The weather was good for most of the day, but we got to see first hand the severe flooding in Iowa that has been going on for over 70 days. Makes you appreciate what you have when you see how others are affected. Still we had a good day as we eventually started to head home to Pennsylvania. After getting gas we saw this one was close by so off we went. We guessed what would be living in those holes but we were all wrong. TFTFC!	https:/www.geocaching.com/geocache/GC474F_cave-homes
NoBlueCircles	Found it	5/27/2019	Greetings from Lancaster County, Pennsylvania! I found this cache while traveling on an epic twelve day, multi-phase geocaching road trip centered around attending GeoWoodstock XVII in Fort Worth, Texas! Over a very rewarding and packed 12 day period – I traveled with family, and then with friends, over 5000 miles through 20 states - successfully tackling many ambitious objectives. Some of the highlights included finding the oldest caches in 10 states, a GPS Adventures Maze, two geo tours, visiting Mingo, 7 webcams, 12 cache icons in a day, over 40 virtuals; as well as a smattering of gadgets, challenges, and other memorable and high favorited caches. Along with glerby and moocher2notyou, we traveled night and day through blazing sunny skies and torrential rain, and passed the time in the car with great conversations, many laughs, selected music, and plenty of fast food, snacks and coffee. We encountered dangerous tornado storms, witnessed devastating flooding, used a ladder to climb many trees, met ticks from all over the country, battled mosquito swarms, and visited many historic and interesting locations. From scenic hikes to quick park and grabs – we encountered the full spectrum of interesting cache locations, styles, and hide types. We had an amazing time throughout our journey – and experienced wonderful group fellowship and teamwork. We are very thankful so many details and aspects aligned perfectly to make this trip so memorable and productive! I spotted this virtual on the map along the route we were traveling, and we decided to make a quick pit stop. We pulled up alongside the road, took a photo of the location, and then I quickly walked through the knee high tick grass to gather the necessary information at the sign. Answer sent before logging. Thanks for bringing us to this interesting spot!	https:/www.geocaching.com/geocache/GC474F_cave-homes
CachewKitty457	Found it	5/25/2019	TFT😸❕❕ Caching with Glitter, Dog, and Mom----Cam4 ❕❕❕ 💙 ❕❕❕	https:/www.geocaching.com/geocache/GC474F_cave-homes
glitterGlam	Found it	5/25/2019	Caching with my family❤❤❤ 😎Thanks for placing this caches❕❗❕ Traveled to KC for my DI competition 🎈🎭🥇	https:/www.geocaching.com/geocache/GC474F_cave-homes
TheDogCacher333	Found it	5/25/2019	TFTC ❗ ... Grabbed a few caches while in KC for my daughters DI program. --- had a few hours to grab a few more counties so we headed north on this cold rainy day💦❕ 👉FAVORITE POINT👈 So much for grabbing Nebraska --- the road was closed due to the H2O😡	https:/www.geocaching.com/geocache/GC474F_cave-homes
groundsquirrel & chunky chipmunk	Found it	5/19/2019	Found it~Grabbed on a run through the area headed to Geowoodstock. We are seeking counties, grids, oldies, and favorites. Thanks to all the cache owners for placing and maintaining these caches. All logs in good shape unless other wise specified. Signed GS&CC	https:/www.geocaching.com/geocache/GC474F_cave-homes
